trial_id,value,state,p_fast_period,p_slow_period,p_signal_period,p_entry_hhmm_min,a_fold1_test_calmar,a_fold1_test_return,a_fold1_test_trades,a_fold1_test_mdd,a_fold1_test_win_rate,a_fold1_overfit,a_fold1_monthly_trades,a_fold1_gates_passed,a_fold2_test_calmar,a_fold2_test_trades,a_fold2_test_win_rate,a_fold2_monthly_trades,a_fold2_all_pass,a_fold3_test_return,a_fold3_test_mdd,a_fold3_overfit,a_fold3_gates_passed,a_avg_calmar,a_avg_monthly_trades,a_agg_win_rate,a_agg_gates_passed,a_fold1_all_pass,a_fold2_test_return,a_fold2_test_mdd,a_fold2_overfit,a_fold2_gates_passed,a_fold3_test_calmar,a_fold3_test_trades,a_fold3_test_win_rate,a_fold3_monthly_trades,a_fold3_all_pass,a_avg_overfit,a_agg_trades,a_worst_mdd,a_valid,a_failed_aggregate_gates
204,-1000000.0,TrialState.COMPLETE,14,36,12,1430,71.83597672742438,0.15408149787871506,39,-0.01770969667620406,0.5384615384615384,,19.5,5,-3.416726706366129,32,0.3125,16.0,False,0.21515577681206155,-0.009284233640223644,,5,109.45345072102849,19.0,0.47368421052631576,4,True,-0.043815734433485964,-0.07045338314598923,-6.129595821586013,3,259.9411021420272,43,0.5348837209302325,21.5,True,-6.129595821586013,114,-0.07045338314598923,False,['overfit']
205,-1000000.0,TrialState.COMPLETE,14,36,12,1430,71.83597672742438,0.15408149787871506,39,-0.01770969667620406,0.5384615384615384,,19.5,5,-3.416726706366129,32,0.3125,16.0,False,0.21515577681206155,-0.009284233640223644,,5,109.45345072102849,19.0,0.47368421052631576,4,True,-0.043815734433485964,-0.07045338314598923,-6.129595821586013,3,259.9411021420272,43,0.5348837209302325,21.5,True,-6.129595821586013,114,-0.07045338314598923,False,['overfit']
206,-1000000.0,TrialState.COMPLETE,14,36,12,1430,71.83597672742438,0.15408149787871506,39,-0.01770969667620406,0.5384615384615384,,19.5,5,-3.416726706366129,32,0.3125,16.0,False,0.21515577681206155,-0.009284233640223644,,5,109.45345072102849,19.0,0.47368421052631576,4,True,-0.043815734433485964,-0.07045338314598923,-6.129595821586013,3,259.9411021420272,43,0.5348837209302325,21.5,True,-6.129595821586013,114,-0.07045338314598923,False,['overfit']
207,-1000000.0,TrialState.COMPLETE,14,36,12,1430,71.83597672742438,0.15408149787871506,39,-0.01770969667620406,0.5384615384615384,,19.5,5,-3.416726706366129,32,0.3125,16.0,False,0.21515577681206155,-0.009284233640223644,,5,109.45345072102849,19.0,0.47368421052631576,4,True,-0.043815734433485964,-0.07045338314598923,-6.129595821586013,3,259.9411021420272,43,0.5348837209302325,21.5,True,-6.129595821586013,114,-0.07045338314598923,False,['overfit']
208,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
209,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
210,-1000000.0,TrialState.COMPLETE,14,36,12,1430,71.83597672742438,0.15408149787871506,39,-0.01770969667620406,0.5384615384615384,,19.5,5,-3.416726706366129,32,0.3125,16.0,False,0.21515577681206155,-0.009284233640223644,,5,109.45345072102849,19.0,0.47368421052631576,4,True,-0.043815734433485964,-0.07045338314598923,-6.129595821586013,3,259.9411021420272,43,0.5348837209302325,21.5,True,-6.129595821586013,114,-0.07045338314598923,False,['overfit']
211,-1000000.0,TrialState.COMPLETE,14,36,12,1430,71.83597672742438,0.15408149787871506,39,-0.01770969667620406,0.5384615384615384,,19.5,5,-3.416726706366129,32,0.3125,16.0,False,0.21515577681206155,-0.009284233640223644,,5,109.45345072102849,19.0,0.47368421052631576,4,True,-0.043815734433485964,-0.07045338314598923,-6.129595821586013,3,259.9411021420272,43,0.5348837209302325,21.5,True,-6.129595821586013,114,-0.07045338314598923,False,['overfit']
212,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
213,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
214,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
215,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
216,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
217,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
218,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
219,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
220,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
221,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
222,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
223,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
224,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
225,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
226,49.9856459342852,TrialState.COMPLETE,14,28,12,1430,24.871138951552254,0.11626963438760196,44,-0.0352830368610859,0.5227272727272727,,22.0,5,-4.115386722887716,34,0.35294117647058826,17.0,False,0.24518650076014237,-0.023071448723435046,147.6614757612834,5,49.9856459342852,21.166666666666668,0.48031496062992124,5,True,-0.05930613814529251,-0.07611463936520628,-1.8404943278201573,4,129.20118557419107,49,0.5306122448979592,24.5,True,72.91049071673163,127,-0.07611463936520628,True,
227,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
228,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
229,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
230,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
231,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
232,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
233,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
234,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
235,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
236,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
237,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
238,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
239,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
240,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
241,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
