trial_id,value,state,p_lookback_days,p_buffer_pct,p_entry_hhmm_min,a_fold1_test_calmar,a_fold1_test_trades,a_fold1_test_win_rate,a_fold1_monthly_trades,a_fold1_all_pass,a_fold2_test_return,a_fold2_test_mdd,a_fold2_overfit,a_fold2_gates_passed,a_fold3_test_calmar,a_fold3_test_trades,a_fold3_test_win_rate,a_fold3_monthly_trades,a_fold3_all_pass,a_avg_overfit,a_agg_trades,a_worst_mdd,a_valid,a_fold1_test_return,a_fold1_test_mdd,a_fold1_overfit,a_fold1_gates_passed,a_fold2_test_calmar,a_fold2_test_trades,a_fold2_test_win_rate,a_fold2_monthly_trades,a_fold2_all_pass,a_fold3_test_return,a_fold3_test_mdd,a_fold3_overfit,a_fold3_gates_passed,a_avg_calmar,a_avg_monthly_trades,a_agg_win_rate,a_agg_gates_passed,a_failed_aggregate_gates
284,94.92577289144727,TrialState.COMPLETE,9,0.5,1430,165.37643153594428,121,0.5454545454545454,60.5,True,-0.10422520419237924,-0.11008779418710918,-1.5766920141057719,4,123.86649694319837,137,0.5109489051094891,68.5,True,13.086136075357922,320,-0.11008779418710918,True,0.2904578184500026,-0.020001910175514077,,5,-4.465609804800862,62,0.3870967741935484,31.0,False,0.33453379905798486,-0.04165725261514427,27.748964164821615,5,94.92577289144727,53.333333333333336,0.5,5,
285,96.75691115537101,TrialState.COMPLETE,20,0.5,1450,152.93444218981105,98,0.5612244897959183,49.0,True,-0.1367248415996396,-0.14369376554868965,-0.5743948120642459,3,141.47641569515903,108,0.5462962962962963,54.0,True,26.746036796656522,242,-0.14369376554868965,True,0.27650972715973343,-0.019929413296051978,,5,-4.140124418857047,36,0.3055555555555556,18.0,False,0.3280300415551518,-0.035152412109985244,54.06646840537729,5,96.75691115537101,40.333333333333336,0.5165289256198347,5,
286,110.74608672760097,TrialState.COMPLETE,20,0.6000000000000001,1430,186.29352438655604,106,0.5283018867924528,53.0,True,-0.12342843769471112,-0.1337748738324985,-0.8847007269757855,4,150.09356072949873,112,0.5357142857142857,56.0,True,145.70139538755947,257,-0.1337748738324985,True,0.2911525283557621,-0.017827477239556345,417.8397346375185,5,-4.148824933251876,39,0.41025641025641024,19.5,False,0.33048961266898025,-0.03360087694167575,20.149152252135636,5,110.74608672760097,42.833333333333336,0.5136186770428015,5,
287,101.60695167404727,TrialState.COMPLETE,20,0.6000000000000001,1450,155.87743863248804,97,0.5567010309278351,48.5,True,-0.11121136056404668,-0.11960822304607183,-0.6604054733274692,3,153.25328077426593,105,0.5523809523809524,52.5,True,22.962448634411242,236,-0.11960822304607183,True,0.27746769421245077,-0.01966495463253276,,5,-4.309864384612145,34,0.3235294117647059,17.0,False,0.34199479707565716,-0.03510620108448528,46.585302742149956,5,101.60695167404727,39.333333333333336,0.5211864406779662,5,
288,110.74608672760097,TrialState.COMPLETE,20,0.6000000000000001,1430,186.29352438655604,106,0.5283018867924528,53.0,True,-0.12342843769471112,-0.1337748738324985,-0.8847007269757855,4,150.09356072949873,112,0.5357142857142857,56.0,True,145.70139538755947,257,-0.1337748738324985,True,0.2911525283557621,-0.017827477239556345,417.8397346375185,5,-4.148824933251876,39,0.41025641025641024,19.5,False,0.33048961266898025,-0.03360087694167575,20.149152252135636,5,110.74608672760097,42.833333333333336,0.5136186770428015,5,
289,101.60695167404727,TrialState.COMPLETE,20,0.6000000000000001,1450,155.87743863248804,97,0.5567010309278351,48.5,True,-0.11121136056404668,-0.11960822304607183,-0.6604054733274692,3,153.25328077426593,105,0.5523809523809524,52.5,True,22.962448634411242,236,-0.11960822304607183,True,0.27746769421245077,-0.01966495463253276,,5,-4.309864384612145,34,0.3235294117647059,17.0,False,0.34199479707565716,-0.03510620108448528,46.585302742149956,5,101.60695167404727,39.333333333333336,0.5211864406779662,5,
290,119.19983905189581,TrialState.COMPLETE,20,0.6000000000000001,1440,201.6508116582185,98,0.5612244897959183,49.0,True,-0.13497285053489327,-0.14362383586780608,-0.7271427023806831,3,160.05547917435564,106,0.5471698113207547,53.0,True,303.56911379381927,239,-0.14362383586780608,True,0.30964776299418206,-0.01828840958627614,862.9313991912217,5,-4.106773676886712,35,0.34285714285714286,17.5,False,0.3455963267201245,-0.03429299766209319,48.50308489261678,5,119.19983905189581,39.833333333333336,0.5230125523012552,5,
291,74.08919754684065,TrialState.COMPLETE,9,0.5,1450,124.05434792748929,111,0.5585585585585585,55.5,True,-0.10301659966176036,-0.11104588599288016,-1.5418348007937792,3,102.60222744865459,125,0.528,62.5,True,23.1499334056363,292,-0.11104588599288016,True,0.27498076418695194,-0.024345812308154892,,5,-4.388982735621938,56,0.3392857142857143,28.0,False,0.28105195293849117,-0.03665316459377343,47.84170161206638,5,74.08919754684065,48.666666666666664,0.5034246575342466,5,
292,101.60695167404727,TrialState.COMPLETE,20,0.6000000000000001,1450,155.87743863248804,97,0.5567010309278351,48.5,True,-0.11121136056404668,-0.11960822304607183,-0.6604054733274692,3,153.25328077426593,105,0.5523809523809524,52.5,True,22.962448634411242,236,-0.11960822304607183,True,0.27746769421245077,-0.01966495463253276,,5,-4.309864384612145,34,0.3235294117647059,17.0,False,0.34199479707565716,-0.03510620108448528,46.585302742149956,5,101.60695167404727,39.333333333333336,0.5211864406779662,5,
293,119.19983905189581,TrialState.COMPLETE,20,0.6000000000000001,1440,201.6508116582185,98,0.5612244897959183,49.0,True,-0.13497285053489327,-0.14362383586780608,-0.7271427023806831,3,160.05547917435564,106,0.5471698113207547,53.0,True,303.56911379381927,239,-0.14362383586780608,True,0.30964776299418206,-0.01828840958627614,862.9313991912217,5,-4.106773676886712,35,0.34285714285714286,17.5,False,0.3455963267201245,-0.03429299766209319,48.50308489261678,5,119.19983905189581,39.833333333333336,0.5230125523012552,5,
294,92.30809030955699,TrialState.COMPLETE,20,0.4,1440,97.00307885318857,106,0.5377358490566038,53.0,True,-0.12122437965053579,-0.13065212109861568,-0.9558720867362267,4,184.1162009178482,113,0.5486725663716814,56.5,True,27.975430349288857,256,-0.13065212109861568,True,0.2799011697480245,-0.03205955581674366,,5,-4.195008842365792,37,0.35135135135135137,18.5,False,0.37063504077593024,-0.03415226911925302,56.90673278531394,5,92.30809030955699,42.666666666666664,0.515625,5,
295,92.30809030955699,TrialState.COMPLETE,20,0.4,1440,97.00307885318857,106,0.5377358490566038,53.0,True,-0.12122437965053579,-0.13065212109861568,-0.9558720867362267,4,184.1162009178482,113,0.5486725663716814,56.5,True,27.975430349288857,256,-0.13065212109861568,True,0.2799011697480245,-0.03205955581674366,,5,-4.195008842365792,37,0.35135135135135137,18.5,False,0.37063504077593024,-0.03415226911925302,56.90673278531394,5,92.30809030955699,42.666666666666664,0.515625,5,
296,92.30809030955699,TrialState.COMPLETE,20,0.4,1440,97.00307885318857,106,0.5377358490566038,53.0,True,-0.12122437965053579,-0.13065212109861568,-0.9558720867362267,4,184.1162009178482,113,0.5486725663716814,56.5,True,27.975430349288857,256,-0.13065212109861568,True,0.2799011697480245,-0.03205955581674366,,5,-4.195008842365792,37,0.35135135135135137,18.5,False,0.37063504077593024,-0.03415226911925302,56.90673278531394,5,92.30809030955699,42.666666666666664,0.515625,5,
297,92.30809030955699,TrialState.COMPLETE,20,0.4,1440,97.00307885318857,106,0.5377358490566038,53.0,True,-0.12122437965053579,-0.13065212109861568,-0.9558720867362267,4,184.1162009178482,113,0.5486725663716814,56.5,True,27.975430349288857,256,-0.13065212109861568,True,0.2799011697480245,-0.03205955581674366,,5,-4.195008842365792,37,0.35135135135135137,18.5,False,0.37063504077593024,-0.03415226911925302,56.90673278531394,5,92.30809030955699,42.666666666666664,0.515625,5,
298,92.30809030955699,TrialState.COMPLETE,20,0.4,1440,97.00307885318857,106,0.5377358490566038,53.0,True,-0.12122437965053579,-0.13065212109861568,-0.9558720867362267,4,184.1162009178482,113,0.5486725663716814,56.5,True,27.975430349288857,256,-0.13065212109861568,True,0.2799011697480245,-0.03205955581674366,,5,-4.195008842365792,37,0.35135135135135137,18.5,False,0.37063504077593024,-0.03415226911925302,56.90673278531394,5,92.30809030955699,42.666666666666664,0.515625,5,
299,91.12452068177133,TrialState.COMPLETE,19,0.4,1440,93.45236996983155,108,0.5277777777777778,54.0,True,-0.12122437965053579,-0.13065212109861568,-1.243064863926404,4,184.1162009178482,113,0.5486725663716814,56.5,True,30.217029851542627,258,-0.13065212109861568,True,0.2736051475742387,-0.0320529587249135,,5,-4.195008842365792,37,0.35135135135135137,18.5,False,0.37063504077593024,-0.03415226911925302,61.67712456701166,5,91.12452068177133,43.0,0.5116279069767442,5,
300,91.12452068177133,TrialState.COMPLETE,19,0.4,1440,93.45236996983155,108,0.5277777777777778,54.0,True,-0.12122437965053579,-0.13065212109861568,-1.243064863926404,4,184.1162009178482,113,0.5486725663716814,56.5,True,30.217029851542627,258,-0.13065212109861568,True,0.2736051475742387,-0.0320529587249135,,5,-4.195008842365792,37,0.35135135135135137,18.5,False,0.37063504077593024,-0.03415226911925302,61.67712456701166,5,91.12452068177133,43.0,0.5116279069767442,5,
301,91.12452068177133,TrialState.COMPLETE,19,0.4,1440,93.45236996983155,108,0.5277777777777778,54.0,True,-0.12122437965053579,-0.13065212109861568,-1.243064863926404,4,184.1162009178482,113,0.5486725663716814,56.5,True,30.217029851542627,258,-0.13065212109861568,True,0.2736051475742387,-0.0320529587249135,,5,-4.195008842365792,37,0.35135135135135137,18.5,False,0.37063504077593024,-0.03415226911925302,61.67712456701166,5,91.12452068177133,43.0,0.5116279069767442,5,
302,120.21361219892806,TrialState.COMPLETE,19,0.5,1440,203.01371002960832,101,0.5643564356435643,50.5,True,-0.1359174679763644,-0.14289852713127701,-0.8185298730689147,3,161.77395632200063,110,0.5454545454545454,55.0,True,26.03813376609956,247,-0.14289852713127701,True,0.3061000553122879,-0.017809665099502152,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,52.89479740526803,5,120.21361219892806,41.166666666666664,0.5222672064777328,5,
303,120.21361219892806,TrialState.COMPLETE,19,0.5,1440,203.01371002960832,101,0.5643564356435643,50.5,True,-0.1359174679763644,-0.14289852713127701,-0.8185298730689147,3,161.77395632200063,110,0.5454545454545454,55.0,True,26.03813376609956,247,-0.14289852713127701,True,0.3061000553122879,-0.017809665099502152,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,52.89479740526803,5,120.21361219892806,41.166666666666664,0.5222672064777328,5,
304,120.21361219892806,TrialState.COMPLETE,19,0.5,1440,203.01371002960832,101,0.5643564356435643,50.5,True,-0.1359174679763644,-0.14289852713127701,-0.8185298730689147,3,161.77395632200063,110,0.5454545454545454,55.0,True,26.03813376609956,247,-0.14289852713127701,True,0.3061000553122879,-0.017809665099502152,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,52.89479740526803,5,120.21361219892806,41.166666666666664,0.5222672064777328,5,
305,120.21361219892806,TrialState.COMPLETE,19,0.5,1440,203.01371002960832,101,0.5643564356435643,50.5,True,-0.1359174679763644,-0.14289852713127701,-0.8185298730689147,3,161.77395632200063,110,0.5454545454545454,55.0,True,26.03813376609956,247,-0.14289852713127701,True,0.3061000553122879,-0.017809665099502152,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,52.89479740526803,5,120.21361219892806,41.166666666666664,0.5222672064777328,5,
306,120.21361219892806,TrialState.COMPLETE,19,0.5,1440,203.01371002960832,101,0.5643564356435643,50.5,True,-0.1359174679763644,-0.14289852713127701,-0.8185298730689147,3,161.77395632200063,110,0.5454545454545454,55.0,True,26.03813376609956,247,-0.14289852713127701,True,0.3061000553122879,-0.017809665099502152,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,52.89479740526803,5,120.21361219892806,41.166666666666664,0.5222672064777328,5,
307,120.21361219892806,TrialState.COMPLETE,19,0.5,1440,203.01371002960832,101,0.5643564356435643,50.5,True,-0.1359174679763644,-0.14289852713127701,-0.8185298730689147,3,161.77395632200063,110,0.5454545454545454,55.0,True,26.03813376609956,247,-0.14289852713127701,True,0.3061000553122879,-0.017809665099502152,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,52.89479740526803,5,120.21361219892806,41.166666666666664,0.5222672064777328,5,
308,120.21361219892806,TrialState.COMPLETE,19,0.5,1440,203.01371002960832,101,0.5643564356435643,50.5,True,-0.1359174679763644,-0.14289852713127701,-0.8185298730689147,3,161.77395632200063,110,0.5454545454545454,55.0,True,26.03813376609956,247,-0.14289852713127701,True,0.3061000553122879,-0.017809665099502152,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,52.89479740526803,5,120.21361219892806,41.166666666666664,0.5222672064777328,5,
309,120.21361219892806,TrialState.COMPLETE,19,0.5,1440,203.01371002960832,101,0.5643564356435643,50.5,True,-0.1359174679763644,-0.14289852713127701,-0.8185298730689147,3,161.77395632200063,110,0.5454545454545454,55.0,True,26.03813376609956,247,-0.14289852713127701,True,0.3061000553122879,-0.017809665099502152,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,52.89479740526803,5,120.21361219892806,41.166666666666664,0.5222672064777328,5,
310,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
311,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
312,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
313,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
314,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
315,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
316,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
317,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
318,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
319,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
320,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
321,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
322,-1000000.0,TrialState.COMPLETE,3,0.5,1440,111.61242517157572,152,0.5263157894736842,76.0,True,-0.1475407176769814,-0.160206911547935,-2.4814146958765027,2,36.36283530004026,176,0.4659090909090909,88.0,True,39.95386138594388,438,-0.160206911547935,False,0.31133749063442306,-0.03335308840373441,,5,-3.9019309811130456,110,0.33636363636363636,55.0,False,0.24626011075827225,-0.0825714398445018,82.38913746776427,5,48.02444316350098,73.0,0.454337899543379,4,['mdd']
323,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
324,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
325,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
326,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
327,93.81016364366722,TrialState.COMPLETE,20,0.5,1480,131.9483053133114,90,0.5888888888888889,45.0,True,-0.09659761656418142,-0.10623841740239397,-1.0518392260957532,4,153.85359689699962,103,0.5728155339805825,51.5,True,18.059600862596934,226,-0.10623841740239397,True,0.2797619955473598,-0.02354950106715333,,5,-4.37141127930938,33,0.36363636363636365,16.5,False,0.3424227064351204,-0.035052595474944395,37.17104095128962,5,93.81016364366722,37.666666666666664,0.5486725663716814,5,
328,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
329,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
330,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
331,90.05602502862469,TrialState.COMPLETE,4,0.5,1440,193.36392373293035,137,0.5401459854014599,68.5,True,-0.10787162330844957,-0.11338403601004958,-3.3057836894429244,3,81.25095460915006,168,0.4583333333333333,84.0,True,43.70795106131343,400,-0.11338403601004958,True,0.3316823712003907,-0.021503194130061184,,5,-4.446803256206345,95,0.3368421052631579,47.5,False,0.2841158163759281,-0.04717341068483082,90.72168581206978,5,90.05602502862469,66.66666666666667,0.4575,5,
332,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
333,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
334,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
335,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
336,93.81016364366722,TrialState.COMPLETE,20,0.5,1470,131.9483053133114,90,0.5888888888888889,45.0,True,-0.09659761656418142,-0.10623841740239397,-1.0518392260957532,4,153.85359689699962,103,0.5728155339805825,51.5,True,18.059600862596934,226,-0.10623841740239397,True,0.2797619955473598,-0.02354950106715333,,5,-4.37141127930938,33,0.36363636363636365,16.5,False,0.3424227064351204,-0.035052595474944395,37.17104095128962,5,93.81016364366722,37.666666666666664,0.5486725663716814,5,
337,121.77912201826088,TrialState.COMPLETE,20,0.5,1440,207.7102394876068,99,0.5656565656565656,49.5,True,-0.1359174679763644,-0.14289852713127701,-0.690745221041669,3,161.77395632200063,110,0.5454545454545454,55.0,True,24.27933238754229,245,-0.14289852713127701,True,0.30968738125032247,-0.017758801429597338,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,49.249409996126246,5,121.77912201826088,40.833333333333336,0.5224489795918368,5,
338,120.21361219892806,TrialState.COMPLETE,19,0.5,1440,203.01371002960832,101,0.5643564356435643,50.5,True,-0.1359174679763644,-0.14289852713127701,-0.8185298730689147,3,161.77395632200063,110,0.5454545454545454,55.0,True,26.03813376609956,247,-0.14289852713127701,True,0.3061000553122879,-0.017809665099502152,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,52.89479740526803,5,120.21361219892806,41.166666666666664,0.5222672064777328,5,
339,120.21361219892806,TrialState.COMPLETE,19,0.5,1440,203.01371002960832,101,0.5643564356435643,50.5,True,-0.1359174679763644,-0.14289852713127701,-0.8185298730689147,3,161.77395632200063,110,0.5454545454545454,55.0,True,26.03813376609956,247,-0.14289852713127701,True,0.3061000553122879,-0.017809665099502152,,5,-4.146829754824788,36,0.3333333333333333,18.0,False,0.34604950143983415,-0.034013892450845726,52.89479740526803,5,120.21361219892806,41.166666666666664,0.5222672064777328,5,
