trial_id,value,state,p_chase_threshold_pct,p_limit_proximity_pct,p_vol_lookback_bars,p_volume_mult,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,a_fold1_test_calmar,a_fold1_test_return,a_fold1_test_trades,a_fold1_test_mdd,a_fold1_test_win_rate,a_fold1_overfit,a_fold1_monthly_trades,a_fold1_gates_passed,a_fold1_all_pass,a_fold2_test_calmar,a_fold2_test_return,a_fold2_test_trades,a_fold2_test_mdd,a_fold2_test_win_rate,a_fold2_overfit,a_fold2_monthly_trades,a_fold2_gates_passed,a_fold2_all_pass,a_fold3_test_calmar,a_fold3_test_return,a_fold3_test_trades,a_fold3_test_mdd,a_fold3_test_win_rate,a_fold3_overfit,a_fold3_monthly_trades,a_fold3_gates_passed,a_fold3_all_pass,a_avg_calmar,a_avg_overfit,a_avg_monthly_trades,a_agg_trades,a_agg_win_rate,a_worst_mdd,a_agg_gates_passed,a_valid,a_failed_aggregate_gates
149,57.72027129379563,TrialState.COMPLETE,9.0,27.0,15,3.5,300,7.5,-4.0,52.49401126887162,0.17948787722718595,47,-0.029984325212482357,0.5106382978723404,4.920077906161759,23.5,5,True,1.3516741922918882,0.01002436954753283,27,-0.046775079693433884,0.3333333333333333,0.04974793009716983,13.5,2,False,119.31512842022339,0.2699347207297942,76,-0.029387120297559993,0.5657894736842105,17.01177350708423,38.0,5,True,57.72027129379563,7.327199781114385,25.0,150,0.5066666666666667,-0.046775079693433884,5,True,
150,70.8306152068025,TrialState.COMPLETE,9.0,25.0,15,3.5,300,7.5,-4.0,66.66485059725916,0.21153801087457857,47,-0.03001871854583806,0.5319148936170213,6.774030733865242,23.5,5,True,2.8047731376882417,0.020258843763652834,26,-0.046775079693433884,0.34615384615384615,0.09738774765504335,13.0,2,False,143.02222188546008,0.29859741024551445,74,-0.029272941916771347,0.581081081081081,16.3527380310272,37.0,5,True,70.8306152068025,7.741385504182496,24.5,147,0.5238095238095238,-0.046775079693433884,5,True,
151,58.20463760892775,TrialState.COMPLETE,9.0,26.0,15,3.5,300,7.5,-4.0,52.49401126887162,0.17948787722718595,47,-0.029984325212482357,0.5106382978723404,4.920077906161759,23.5,5,True,2.8047731376882417,0.020258843763652834,26,-0.046775079693433884,0.34615384615384615,0.10322876532513027,13.0,2,False,119.31512842022339,0.2699347207297942,76,-0.029387120297559993,0.5657894736842105,15.951458424380682,38.0,5,True,58.20463760892775,6.99158836528919,24.833333333333332,149,0.5100671140939598,-0.046775079693433884,5,True,
152,58.20463760892775,TrialState.COMPLETE,9.0,26.0,15,3.5,300,7.5,-4.0,52.49401126887162,0.17948787722718595,47,-0.029984325212482357,0.5106382978723404,4.920077906161759,23.5,5,True,2.8047731376882417,0.020258843763652834,26,-0.046775079693433884,0.34615384615384615,0.10322876532513027,13.0,2,False,119.31512842022339,0.2699347207297942,76,-0.029387120297559993,0.5657894736842105,15.951458424380682,38.0,5,True,58.20463760892775,6.99158836528919,24.833333333333332,149,0.5100671140939598,-0.046775079693433884,5,True,
153,58.20463760892775,TrialState.COMPLETE,9.0,26.5,15,3.5,300,7.5,-4.0,52.49401126887162,0.17948787722718595,47,-0.029984325212482357,0.5106382978723404,4.920077906161759,23.5,5,True,2.8047731376882417,0.020258843763652834,26,-0.046775079693433884,0.34615384615384615,0.10322876532513027,13.0,2,False,119.31512842022339,0.2699347207297942,76,-0.029387120297559993,0.5657894736842105,15.951458424380682,38.0,5,True,58.20463760892775,6.99158836528919,24.833333333333332,149,0.5100671140939598,-0.046775079693433884,5,True,
154,58.20463760892775,TrialState.COMPLETE,9.0,26.5,15,3.5,300,7.5,-4.0,52.49401126887162,0.17948787722718595,47,-0.029984325212482357,0.5106382978723404,4.920077906161759,23.5,5,True,2.8047731376882417,0.020258843763652834,26,-0.046775079693433884,0.34615384615384615,0.10322876532513027,13.0,2,False,119.31512842022339,0.2699347207297942,76,-0.029387120297559993,0.5657894736842105,15.951458424380682,38.0,5,True,58.20463760892775,6.99158836528919,24.833333333333332,149,0.5100671140939598,-0.046775079693433884,5,True,
155,25.703690382298237,TrialState.COMPLETE,10.0,26.5,15,3.5,300,7.5,-4.0,3.1272283936899874,0.02801070810591333,30,-0.05481627181516454,0.43333333333333335,0.27528174416138573,15.0,4,False,-0.5549342954785825,-0.004832278755383612,19,-0.05286028315783207,0.3157894736842105,-0.04929912705769825,9.5,2,False,74.53877704868331,0.27119473413419315,63,-0.047419214691334956,0.6031746031746031,158.38930329053434,31.5,5,True,25.703690382298237,52.87176196921268,18.666666666666668,112,0.5089285714285714,-0.05481627181516454,5,True,
156,-1000000.0,TrialState.COMPLETE,10.0,26.5,15,3.5,300,8.0,-4.0,4.227465880255706,0.036538974874394725,30,-0.053976381392151045,0.43333333333333335,0.31967873347415626,15.0,4,False,-4.517525210861588,-0.05166740327238706,19,-0.06159137171414112,0.21052631578947367,-0.36325569498903804,9.5,2,False,82.75333536307483,0.2872298500253567,63,-0.04721497238963975,0.6031746031746031,,31.5,5,True,27.487758677489648,-0.021788480757440887,18.666666666666668,112,0.49107142857142855,-0.06159137171414112,4,False,['overfit']
157,104.96436739200561,TrialState.COMPLETE,10.0,25.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.276475292721181,-0.0598234973115932,22,-0.07378959327432308,0.22727272727272727,-0.1556657322651931,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,268.91047100458036,34.5,5,True,104.96436739200561,90.04572470840345,20.833333333333332,125,0.504,-0.07378959327432308,5,True,
158,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
159,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
160,104.96436739200561,TrialState.COMPLETE,10.0,25.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.276475292721181,-0.0598234973115932,22,-0.07378959327432308,0.22727272727272727,-0.1556657322651931,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,268.91047100458036,34.5,5,True,104.96436739200561,90.04572470840345,20.833333333333332,125,0.504,-0.07378959327432308,5,True,
161,104.96436739200561,TrialState.COMPLETE,10.0,25.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.276475292721181,-0.0598234973115932,22,-0.07378959327432308,0.22727272727272727,-0.1556657322651931,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,268.91047100458036,34.5,5,True,104.96436739200561,90.04572470840345,20.833333333333332,125,0.504,-0.07378959327432308,5,True,
162,104.96436739200561,TrialState.COMPLETE,10.0,25.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.276475292721181,-0.0598234973115932,22,-0.07378959327432308,0.22727272727272727,-0.1556657322651931,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,268.91047100458036,34.5,5,True,104.96436739200561,90.04572470840345,20.833333333333332,125,0.504,-0.07378959327432308,5,True,
163,39.128112061040554,TrialState.COMPLETE,10.0,25.5,15,3.0,180,8.0,-4.0,45.2737835819326,0.11993072736165455,24,-0.020167774451904662,0.5416666666666666,2.5525940274221366,12.0,4,False,-4.088940656691792,-0.04349793763857712,20,-0.05849132963890586,0.25,-0.19242199521591555,10.0,2,False,76.19949325788085,0.20583088243827707,52,-0.029549462345640116,0.5576923076923077,28.68037732716998,26.0,5,True,39.128112061040554,10.346849786458733,16.0,96,0.4895833333333333,-0.05849132963890586,5,True,
164,104.96436739200561,TrialState.COMPLETE,10.0,25.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.276475292721181,-0.0598234973115932,22,-0.07378959327432308,0.22727272727272727,-0.1556657322651931,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,268.91047100458036,34.5,5,True,104.96436739200561,90.04572470840345,20.833333333333332,125,0.504,-0.07378959327432308,5,True,
165,74.38307772311855,TrialState.COMPLETE,10.0,25.5,15,3.0,270,8.0,-4.0,22.625448296795657,0.09804612095741039,33,-0.031319542372912755,0.48484848484848486,1.1852636377926284,16.5,5,True,-4.276475292721181,-0.0598234973115932,22,-0.07378959327432308,0.22727272727272727,-0.20302838573347778,11.0,2,False,204.80026016528117,0.30787638668791617,67,-0.021604616164780314,0.5970149253731343,188.55393938041752,33.5,5,True,74.38307772311855,63.17872487749222,20.333333333333332,122,0.5,-0.07378959327432308,5,True,
166,35.620848093787494,TrialState.COMPLETE,10.0,25.0,15,3.0,180,8.0,-4.0,34.73323311798461,0.0973837485664355,23,-0.02023203740050579,0.5217391304347826,1.958304263428289,11.5,4,False,-4.0701820945029725,-0.043262373559264655,20,-0.05847777030721664,0.25,-0.20799585617326208,10.0,2,False,76.19949325788085,0.20583088243827707,52,-0.029549462345640116,0.5576923076923077,38.43626719878504,26.0,5,True,35.620848093787494,13.395525202013355,15.833333333333334,95,0.4842105263157895,-0.05847777030721664,5,True,
167,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
168,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
169,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
170,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
171,104.96436739200561,TrialState.COMPLETE,10.0,25.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.276475292721181,-0.0598234973115932,22,-0.07378959327432308,0.22727272727272727,-0.1556657322651931,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,268.91047100458036,34.5,5,True,104.96436739200561,90.04572470840345,20.833333333333332,125,0.504,-0.07378959327432308,5,True,
172,104.96436739200561,TrialState.COMPLETE,10.0,25.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.276475292721181,-0.0598234973115932,22,-0.07378959327432308,0.22727272727272727,-0.1556657322651931,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,268.91047100458036,34.5,5,True,104.96436739200561,90.04572470840345,20.833333333333332,125,0.504,-0.07378959327432308,5,True,
173,-1000000.0,TrialState.COMPLETE,12.0,25.5,15,3.0,300,8.0,-4.0,10.11380471685725,0.045894132933544496,20,-0.028974131550676893,0.45,1.3806451957645112,10.0,4,False,-2.8101886269327423,-0.03199282858656405,13,-0.0644614992624504,0.23076923076923078,-0.3864111767413971,6.5,2,False,57.029012180387745,0.21621767919792179,48,-0.04264828497316205,0.5833333333333334,143.80449929331576,24.0,5,True,21.444209423437417,48.26624443744629,13.5,81,0.49382716049382713,-0.0644614992624504,4,False,['trades']
174,43.580258392343985,TrialState.COMPLETE,11.0,25.5,15,3.0,300,8.0,-4.0,14.298671022106596,0.07527922425568034,27,-0.036046171774955234,0.48148148148148145,2.2653834210906982,13.5,4,False,-3.3293229819872128,-0.0371640506966503,17,-0.0623756603665923,0.23529411764705882,-0.49651581241439086,8.5,2,False,119.77142713691259,0.2790752284688989,60,-0.031014120429800573,0.5833333333333334,321.00384189563295,30.0,5,True,43.580258392343985,107.59090316810308,17.333333333333332,104,0.5,-0.0623756603665923,5,True,
175,43.580258392343985,TrialState.COMPLETE,11.0,25.5,15,3.0,300,8.0,-4.0,14.298671022106596,0.07527922425568034,27,-0.036046171774955234,0.48148148148148145,2.2653834210906982,13.5,4,False,-3.3293229819872128,-0.0371640506966503,17,-0.0623756603665923,0.23529411764705882,-0.49651581241439086,8.5,2,False,119.77142713691259,0.2790752284688989,60,-0.031014120429800573,0.5833333333333334,321.00384189563295,30.0,5,True,43.580258392343985,107.59090316810308,17.333333333333332,104,0.5,-0.0623756603665923,5,True,
176,43.55947472824948,TrialState.COMPLETE,11.0,26.5,15,3.0,300,8.0,-4.0,14.298671022106596,0.07527922425568034,27,-0.036046171774955234,0.48148148148148145,2.2653834210906982,13.5,4,False,-3.3916739742707622,-0.037873037066521786,17,-0.062284265381489554,0.23529411764705882,-0.505814475763067,8.5,2,False,119.77142713691259,0.2790752284688989,60,-0.031014120429800573,0.5833333333333334,333.3654189813419,30.0,5,True,43.55947472824948,111.70832930888986,17.333333333333332,104,0.5,-0.062284265381489554,5,True,
177,-1000000.0,TrialState.COMPLETE,12.0,26.5,15,3.0,300,8.0,-4.0,10.11380471685725,0.045894132933544496,20,-0.028974131550676893,0.45,1.3806451957645112,10.0,4,False,-2.8645453652076793,-0.032611293368672745,13,-0.06435899485951717,0.23076923076923078,-0.3938854263342324,6.5,2,False,57.029012180387745,0.21621767919792179,48,-0.04264828497316205,0.5833333333333334,154.0355725733422,24.0,5,True,21.426090510679103,51.67411078092416,13.5,81,0.49382716049382713,-0.06435899485951717,4,False,['trades']
178,43.55947472824948,TrialState.COMPLETE,11.0,26.5,15,3.0,300,8.0,-4.0,14.298671022106596,0.07527922425568034,27,-0.036046171774955234,0.48148148148148145,2.2653834210906982,13.5,4,False,-3.3916739742707622,-0.037873037066521786,17,-0.062284265381489554,0.23529411764705882,-0.505814475763067,8.5,2,False,119.77142713691259,0.2790752284688989,60,-0.031014120429800573,0.5833333333333334,333.3654189813419,30.0,5,True,43.55947472824948,111.70832930888986,17.333333333333332,104,0.5,-0.062284265381489554,5,True,
179,43.55947472824948,TrialState.COMPLETE,11.0,26.5,15,3.0,300,8.0,-4.0,14.298671022106596,0.07527922425568034,27,-0.036046171774955234,0.48148148148148145,2.2653834210906982,13.5,4,False,-3.3916739742707622,-0.037873037066521786,17,-0.062284265381489554,0.23529411764705882,-0.505814475763067,8.5,2,False,119.77142713691259,0.2790752284688989,60,-0.031014120429800573,0.5833333333333334,333.3654189813419,30.0,5,True,43.55947472824948,111.70832930888986,17.333333333333332,104,0.5,-0.062284265381489554,5,True,
180,43.55947472824948,TrialState.COMPLETE,11.0,26.5,15,3.0,300,8.0,-4.0,14.298671022106596,0.07527922425568034,27,-0.036046171774955234,0.48148148148148145,2.2653834210906982,13.5,4,False,-3.3916739742707622,-0.037873037066521786,17,-0.062284265381489554,0.23529411764705882,-0.505814475763067,8.5,2,False,119.77142713691259,0.2790752284688989,60,-0.031014120429800573,0.5833333333333334,333.3654189813419,30.0,5,True,43.55947472824948,111.70832930888986,17.333333333333332,104,0.5,-0.062284265381489554,5,True,
181,43.55947472824948,TrialState.COMPLETE,11.0,26.5,15,3.0,300,8.0,-4.0,14.298671022106596,0.07527922425568034,27,-0.036046171774955234,0.48148148148148145,2.2653834210906982,13.5,4,False,-3.3916739742707622,-0.037873037066521786,17,-0.062284265381489554,0.23529411764705882,-0.505814475763067,8.5,2,False,119.77142713691259,0.2790752284688989,60,-0.031014120429800573,0.5833333333333334,333.3654189813419,30.0,5,True,43.55947472824948,111.70832930888986,17.333333333333332,104,0.5,-0.062284265381489554,5,True,
182,43.55947472824948,TrialState.COMPLETE,11.0,26.5,15,3.0,300,8.0,-4.0,14.298671022106596,0.07527922425568034,27,-0.036046171774955234,0.48148148148148145,2.2653834210906982,13.5,4,False,-3.3916739742707622,-0.037873037066521786,17,-0.062284265381489554,0.23529411764705882,-0.505814475763067,8.5,2,False,119.77142713691259,0.2790752284688989,60,-0.031014120429800573,0.5833333333333334,333.3654189813419,30.0,5,True,43.55947472824948,111.70832930888986,17.333333333333332,104,0.5,-0.062284265381489554,5,True,
183,43.55947472824948,TrialState.COMPLETE,11.0,26.5,15,3.0,300,8.0,-4.0,14.298671022106596,0.07527922425568034,27,-0.036046171774955234,0.48148148148148145,2.2653834210906982,13.5,4,False,-3.3916739742707622,-0.037873037066521786,17,-0.062284265381489554,0.23529411764705882,-0.505814475763067,8.5,2,False,119.77142713691259,0.2790752284688989,60,-0.031014120429800573,0.5833333333333334,333.3654189813419,30.0,5,True,43.55947472824948,111.70832930888986,17.333333333333332,104,0.5,-0.062284265381489554,5,True,
184,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
185,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
186,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
187,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
188,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
189,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
190,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
191,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
192,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
193,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
194,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
195,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
196,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
197,104.95875213754626,TrialState.COMPLETE,10.0,27.0,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.2933210560992245,-0.0701843325115904,23,-0.08399652075779752,0.21739130434782608,-0.1562789260550117,11.5,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,366.6168209177344,34.5,5,True,104.95875213754626,122.6143036148582,21.0,126,0.5,-0.08399652075779752,5,True,
198,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
199,104.96328318960157,TrialState.COMPLETE,10.0,26.5,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.279727899933279,-0.0607974746115203,22,-0.07474910237556905,0.22727272727272727,-0.1557841287129182,11.0,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,273.4644294319254,34.5,5,True,104.96328318960157,91.56367138536923,20.833333333333332,125,0.504,-0.07474910237556905,5,True,
200,104.95875213754626,TrialState.COMPLETE,10.0,27.0,15,3.0,300,8.0,-4.0,20.746599270077944,0.09134735403738548,34,-0.031319542372912755,0.47058823529411764,1.3823688528952072,17.0,5,True,-4.2933210560992245,-0.0701843325115904,23,-0.08399652075779752,0.21739130434782608,-0.1562789260550117,11.5,2,False,298.4229781986601,0.35192863001854624,69,-0.019045361129461844,0.6086956521739131,366.6168209177344,34.5,5,True,104.95875213754626,122.6143036148582,21.0,126,0.5,-0.08399652075779752,5,True,
