trial_id,value,state,p_gap_threshold_pct,p_volume_mult,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,a_fold1_test_calmar,a_fold1_test_return,a_fold1_test_trades,a_fold1_test_mdd,a_fold1_test_win_rate,a_fold1_overfit,a_fold1_monthly_trades,a_fold1_gates_passed,a_fold1_all_pass,a_fold2_test_calmar,a_fold2_test_return,a_fold2_test_trades,a_fold2_test_mdd,a_fold2_test_win_rate,a_fold2_overfit,a_fold2_monthly_trades,a_fold2_gates_passed,a_fold2_all_pass,a_fold3_test_calmar,a_fold3_test_return,a_fold3_test_trades,a_fold3_test_mdd,a_fold3_test_win_rate,a_fold3_overfit,a_fold3_monthly_trades,a_fold3_gates_passed,a_fold3_all_pass,a_avg_calmar,a_avg_overfit,a_avg_monthly_trades,a_agg_trades,a_agg_win_rate,a_worst_mdd,a_agg_gates_passed,a_valid,a_failed_aggregate_gates
261,-1000000.0,TrialState.COMPLETE,6.0,4.0,15,5.5,-2.0,-4.18116742147416,-0.09275356767075482,31,-0.10221087582197855,0.16129032258064516,,15.5,4,False,-3.2316782331471217,-0.0622669298494718,21,-0.10100622625592917,0.19047619047619047,,10.5,3,False,-1.7091102408581944,-0.01323643900463678,40,-0.04711190433264224,0.35,,20.0,5,False,-3.040651965159825,,15.333333333333334,92,0.25,-0.10221087582197855,4,False,"['win_rate', 'calmar_floor']"
262,-1000000.0,TrialState.COMPLETE,6.0,3.5,15,5.5,-3.0,-0.32094512715418927,-0.00399910536863346,28,-0.07069289977165345,0.39285714285714285,,14.0,4,False,-3.4987622516925154,-0.06849021562291802,17,-0.10101580088587904,0.23529411764705882,,8.5,3,False,4.689371277843098,0.027903270960516924,34,-0.040372407161334195,0.4411764705882353,,17.0,5,True,0.28988796633213115,,13.166666666666666,79,0.379746835443038,-0.10101580088587904,4,False,"['trades', 'calmar_floor']"
263,-1000000.0,TrialState.COMPLETE,6.5,3.5,15,5.5,-2.0,-4.043175552091424,-0.11310915164769297,26,-0.12296033431601511,0.11538461538461539,,13.0,3,False,-3.6459450931763637,-0.05064111555962414,16,-0.0749946405030463,0.1875,,8.0,3,False,-1.6191758813355235,-0.013872898600984507,35,-0.052032241241229266,0.34285714285714286,,17.5,4,False,-3.1027655088677704,,12.833333333333334,77,0.23376623376623376,-0.12296033431601511,3,False,"['trades', 'win_rate', 'calmar_floor']"
264,-1000000.0,TrialState.COMPLETE,6.5,3.5,45,5.5,-2.0,-3.780096004554887,-0.07925981754449363,31,-0.09968914578030787,0.1935483870967742,,15.5,4,False,-4.172705233872782,-0.062190107688426366,18,-0.07814603864196326,0.16666666666666666,,9.0,3,False,0.6921942518528854,0.00655940558300494,45,-0.060747920033513446,0.35555555555555557,,22.5,5,False,-2.4202023288582613,,15.666666666666666,94,0.26595744680851063,-0.09968914578030787,4,False,"['win_rate', 'calmar_floor']"
265,-1000000.0,TrialState.COMPLETE,6.5,3.5,45,5.5,-2.0,-3.780096004554887,-0.07925981754449363,31,-0.09968914578030787,0.1935483870967742,,15.5,4,False,-4.172705233872782,-0.062190107688426366,18,-0.07814603864196326,0.16666666666666666,,9.0,3,False,0.6921942518528854,0.00655940558300494,45,-0.060747920033513446,0.35555555555555557,,22.5,5,False,-2.4202023288582613,,15.666666666666666,94,0.26595744680851063,-0.09968914578030787,4,False,"['win_rate', 'calmar_floor']"
266,-1000000.0,TrialState.COMPLETE,6.5,3.5,45,5.5,-2.0,-3.780096004554887,-0.07925981754449363,31,-0.09968914578030787,0.1935483870967742,,15.5,4,False,-4.172705233872782,-0.062190107688426366,18,-0.07814603864196326,0.16666666666666666,,9.0,3,False,0.6921942518528854,0.00655940558300494,45,-0.060747920033513446,0.35555555555555557,,22.5,5,False,-2.4202023288582613,,15.666666666666666,94,0.26595744680851063,-0.09968914578030787,4,False,"['win_rate', 'calmar_floor']"
267,-1000000.0,TrialState.COMPLETE,6.5,3.0,45,5.5,-4.0,-3.227845887805291,-0.08420205767173439,23,-0.12260516065162799,0.30434782608695654,,11.5,3,False,-5.080501069415628,-0.0675102609050181,12,-0.06874090110728964,0.25,,6.0,3,False,1.8905426171720214,0.016671237358805602,34,-0.05806864700815248,0.47058823529411764,,17.0,5,False,-2.1392681133496327,,11.5,69,0.37681159420289856,-0.12260516065162799,4,False,"['trades', 'calmar_floor']"
268,-1000000.0,TrialState.COMPLETE,2.0,3.0,45,5.5,-2.0,3.809213236104282,0.035637835053728084,232,-0.058300901502741496,0.34051724137931033,,116.0,4,False,-2.827537664382906,-0.31303651451055925,265,-0.318481828009376,0.19245283018867926,,132.5,3,False,-2.384179147248532,-0.09539125151590344,359,-0.19640117517071526,0.3064066852367688,,179.5,3,False,-0.4675011918423853,,142.66666666666666,856,0.2803738317757009,-0.318481828009376,3,False,"['mdd', 'win_rate', 'calmar_floor']"
269,-1000000.0,TrialState.COMPLETE,6.5,3.0,45,2.0,-4.0,-3.084820690930144,-0.0667367184092631,32,-0.10590710698783085,0.5625,,16.0,5,False,-3.701551293399374,-0.06690430110098844,14,-0.09364578560447191,0.42857142857142855,,7.0,4,False,-0.05244062369520697,-0.0003528686173629447,49,-0.04235255771215583,0.6938775510204082,,24.5,5,False,-2.2796042026749084,,15.833333333333334,95,0.6105263157894737,-0.10590710698783085,5,False,['calmar_floor']
270,-1000000.0,TrialState.COMPLETE,6.5,3.0,45,4.5,-4.0,-3.0963939847373094,-0.07651479576408671,23,-0.11824039059048581,0.34782608695652173,,11.5,3,False,-4.643099357837692,-0.08991214212470577,12,-0.09467425023989617,0.25,,6.0,3,False,-1.2011233738343947,-0.017702440904536654,39,-0.08860404128988937,0.5128205128205128,,19.5,5,False,-2.9802055721364655,,12.333333333333334,74,0.4189189189189189,-0.11824039059048581,4,False,"['trades', 'calmar_floor']"
271,-1000000.0,TrialState.COMPLETE,2.0,1.5,45,2.0,-4.0,-3.8347693158570277,-0.1220095194298314,257,-0.13700299636614285,0.6459143968871596,,128.5,5,False,-3.278247364562706,-0.25476827671727154,224,-0.25498953157120663,0.4732142857142857,,112.0,4,False,-3.7108565819949217,-0.14642952705287549,375,-0.17009156164548683,0.6613333333333333,,187.5,4,False,-3.607957754138219,,142.66666666666666,856,0.6074766355140186,-0.25498953157120663,4,False,"['mdd', 'calmar_floor']"
272,-1000000.0,TrialState.COMPLETE,2.0,3.0,45,3.5,-4.0,1.7582685835360556,0.01691234777710693,201,-0.05733819131712092,0.5920398009950248,,100.5,5,False,-3.603796844843062,-0.21463287485997606,185,-0.21463287485997604,0.3783783783783784,,92.5,4,False,-2.5023109353883886,-0.04721037972170905,305,-0.10495786968325035,0.5475409836065573,,152.5,5,False,-1.4492797322317983,,115.16666666666667,691,0.5151953690303908,-0.21463287485997604,4,False,"['mdd', 'calmar_floor']"
273,-1000000.0,TrialState.COMPLETE,2.0,3.0,45,2.0,-4.0,-3.9431344033636266,-0.09068674673050614,247,-0.10647594464895727,0.659919028340081,,123.5,5,False,-3.396144825079664,-0.23938258705769944,216,-0.2396716382750521,0.48148148148148145,,108.0,4,False,-3.79923336578771,-0.15617327014290383,357,-0.17290851530590468,0.6442577030812325,,178.5,4,False,-3.7128375314103335,,136.66666666666666,820,0.6060975609756097,-0.2396716382750521,4,False,"['mdd', 'calmar_floor']"
274,-1000000.0,TrialState.COMPLETE,2.0,3.0,45,2.0,-4.0,-3.9431344033636266,-0.09068674673050614,247,-0.10647594464895727,0.659919028340081,,123.5,5,False,-3.396144825079664,-0.23938258705769944,216,-0.2396716382750521,0.48148148148148145,,108.0,4,False,-3.79923336578771,-0.15617327014290383,357,-0.17290851530590468,0.6442577030812325,,178.5,4,False,-3.7128375314103335,,136.66666666666666,820,0.6060975609756097,-0.2396716382750521,4,False,"['mdd', 'calmar_floor']"
275,-1000000.0,TrialState.COMPLETE,2.0,1.5,90,2.0,-1.5,-2.4955518843240787,-0.3618907898095173,518,-0.3701346255993021,0.4015444015444015,,259.0,4,False,-2.005153064176805,-0.4908434910209649,518,-0.4908434910209649,0.28957528957528955,,259.0,3,False,-2.1494644360939965,-0.4491564693493769,741,-0.4543642156665699,0.38866396761133604,,370.5,4,False,-2.2167231281982933,,296.1666666666667,1777,0.3635340461451885,-0.4908434910209649,4,False,"['mdd', 'calmar_floor']"
276,-1000000.0,TrialState.COMPLETE,2.0,1.5,90,4.5,-1.5,-4.441755418921233,-0.09603268220183847,370,-0.09886042819759819,0.2864864864864865,,185.0,4,False,-2.5844094591880067,-0.35356796829567516,410,-0.3604476905052024,0.16829268292682928,,205.0,3,False,-3.3595408084320235,-0.20789714800334458,552,-0.22910395686285154,0.2717391304347826,,276.0,3,False,-3.461901895513755,,222.0,1332,0.243993993993994,-0.3604476905052024,3,False,"['mdd', 'win_rate', 'calmar_floor']"
277,-1000000.0,TrialState.COMPLETE,2.0,1.5,90,3.5,-3.0,3.3589277211550703,0.029201193906164713,257,-0.053354441166767574,0.5214007782101168,,128.5,5,True,-3.2005670750426503,-0.26087229618871843,260,-0.263705457061465,0.3230769230769231,,130.0,3,False,-2.019939954065838,-0.04321046395993122,387,-0.1202595734892661,0.49870801033591733,,193.5,5,False,-0.6205264359844725,,150.66666666666666,904,0.45464601769911506,-0.263705457061465,4,False,"['mdd', 'calmar_floor']"
278,-1000000.0,TrialState.COMPLETE,4.5,1.5,90,3.5,-3.0,-3.9342750040630867,-0.08617762020485253,77,-0.10247835675013058,0.42857142857142855,,38.5,5,False,-3.4051309908243876,-0.22727526334126547,68,-0.23347002762792726,0.27941176470588236,,34.0,3,False,-3.1270684278348106,-0.13485228424665985,116,-0.1913983068596637,0.46551724137931033,,58.0,4,False,-3.4888248075740953,,43.5,261,0.4061302681992337,-0.23347002762792726,4,False,"['mdd', 'calmar_floor']"
279,-1000000.0,TrialState.COMPLETE,4.5,2.5,90,4.5,-3.0,-3.2019246938537584,-0.04122903420163748,70,-0.06691756534063369,0.4,,35.0,5,False,-3.7924407684820163,-0.17835559489999586,60,-0.1848510151892482,0.25,,30.0,3,False,-3.0697515293787725,-0.09607347062098381,107,-0.15335995899075308,0.4205607476635514,,53.5,4,False,-3.354705663904849,,39.5,237,0.37130801687763715,-0.1848510151892482,4,False,"['mdd', 'calmar_floor']"
280,-1000000.0,TrialState.COMPLETE,5.5,2.5,90,5.0,-1.5,-1.82196334157696,-0.030920361262967155,56,-0.09036059311024737,0.25,,28.0,4,False,-3.779120099944493,-0.15507300143230263,49,-0.1706795412044246,0.12244897959183673,,24.5,3,False,-1.6470100331906956,-0.03359328843051046,88,-0.11759471650756109,0.29545454545454547,,44.0,4,False,-2.416031158237383,,32.166666666666664,193,0.23834196891191708,-0.1706795412044246,3,False,"['mdd', 'win_rate', 'calmar_floor']"
281,-1000000.0,TrialState.COMPLETE,4.5,2.5,90,5.0,-1.5,-3.776890988247972,-0.08608155544110907,103,-0.106653493078014,0.2524271844660194,,51.5,4,False,-3.808491456379095,-0.16853726439095595,91,-0.17812625405560473,0.16483516483516483,,45.5,3,False,-3.098233760526027,-0.1731658294305365,148,-0.22535043752523704,0.24324324324324326,,74.0,3,False,-3.561205401717698,,57.0,342,0.22514619883040934,-0.22535043752523704,3,False,"['mdd', 'win_rate', 'calmar_floor']"
282,-1000000.0,TrialState.COMPLETE,4.0,2.5,90,5.0,-1.5,-3.585726023355396,-0.0699714756178923,117,-0.09480955502636709,0.26495726495726496,,58.5,4,False,-3.614736646818045,-0.1936307928779144,108,-0.20294846605793962,0.17592592592592593,,54.0,3,False,-2.9053924340273363,-0.16950543696361453,186,-0.23737633292325697,0.25268817204301075,,93.0,3,False,-3.368618368066926,,68.5,411,0.2360097323600973,-0.23737633292325697,3,False,"['mdd', 'win_rate', 'calmar_floor']"
283,-1000000.0,TrialState.COMPLETE,4.5,2.5,75,3.5,-3.0,-3.6881157417105856,-0.11285866340594264,72,-0.13457719626332443,0.4166666666666667,,36.0,5,False,-3.32527304563912,-0.23710602131967884,65,-0.24374259165394083,0.26153846153846155,,32.5,3,False,-3.3106463232144963,-0.16200428034879633,106,-0.20285607832653754,0.44339622641509435,,53.0,4,False,-3.4413450368547345,,40.5,243,0.3868312757201646,-0.24374259165394083,4,False,"['mdd', 'calmar_floor']"
284,-1000000.0,TrialState.COMPLETE,5.5,2.5,75,5.0,-3.0,-2.7079795700395666,-0.045119934841839626,39,-0.08580314635376902,0.358974358974359,,19.5,5,False,-3.7397410415092294,-0.15743207192513198,32,-0.17409405077653425,0.15625,,16.0,3,False,1.8911995130675665,0.02064813505504759,58,-0.07266042928622833,0.4482758620689655,,29.0,5,False,-1.5188403661604097,,21.5,129,0.3488372093023256,-0.17409405077653425,3,False,"['mdd', 'win_rate', 'calmar_floor']"
285,-1000000.0,TrialState.COMPLETE,5.5,2.5,75,5.0,-3.0,-2.7079795700395666,-0.045119934841839626,39,-0.08580314635376902,0.358974358974359,,19.5,5,False,-3.7397410415092294,-0.15743207192513198,32,-0.17409405077653425,0.15625,,16.0,3,False,1.8911995130675665,0.02064813505504759,58,-0.07266042928622833,0.4482758620689655,,29.0,5,False,-1.5188403661604097,,21.5,129,0.3488372093023256,-0.17409405077653425,3,False,"['mdd', 'win_rate', 'calmar_floor']"
286,-1000000.0,TrialState.COMPLETE,5.5,5.0,75,2.5,-3.0,-3.9689181592601175,-0.09792843315806399,47,-0.11232715800275667,0.44680851063829785,,23.5,5,False,-4.007125114042227,-0.15469389655853527,34,-0.16072330681637856,0.3235294117647059,,17.0,3,False,-3.6385981740086972,-0.06086238576381919,66,-0.08979347522657755,0.5757575757575758,,33.0,5,False,-3.87154714910368,,24.5,147,0.47619047619047616,-0.16072330681637856,4,False,"['mdd', 'calmar_floor']"
287,-1000000.0,TrialState.COMPLETE,4.0,5.0,75,2.5,-3.0,-3.785066450957958,-0.17854927411771881,96,-0.1785492741177188,0.46875,,48.0,4,False,-3.4712109699648592,-0.22529093923425225,70,-0.2280872259500249,0.34285714285714286,,35.0,3,False,-3.9618424433149384,-0.17399803811506687,131,-0.17670995737441864,0.5343511450381679,,65.5,4,False,-3.739373288079252,,49.5,297,0.468013468013468,-0.2280872259500249,4,False,"['mdd', 'calmar_floor']"
288,-1000000.0,TrialState.COMPLETE,4.0,2.0,75,7.0,-3.5,-1.3921326603314215,-0.01763997537895312,63,-0.06961104934195328,0.36507936507936506,,31.5,5,False,-3.287687095467774,-0.18352199718868822,59,-0.2166889238339905,0.22033898305084745,,29.5,3,False,-2.508969556865608,-0.08830844858977349,105,-0.17595902803523708,0.3619047619047619,,52.5,4,False,-2.3962631042216014,,37.833333333333336,227,0.32599118942731276,-0.2166889238339905,3,False,"['mdd', 'win_rate', 'calmar_floor']"
289,-1000000.0,TrialState.COMPLETE,4.0,2.0,75,7.0,-3.5,-1.3921326603314215,-0.01763997537895312,63,-0.06961104934195328,0.36507936507936506,,31.5,5,False,-3.287687095467774,-0.18352199718868822,59,-0.2166889238339905,0.22033898305084745,,29.5,3,False,-2.508969556865608,-0.08830844858977349,105,-0.17595902803523708,0.3619047619047619,,52.5,4,False,-2.3962631042216014,,37.833333333333336,227,0.32599118942731276,-0.2166889238339905,3,False,"['mdd', 'win_rate', 'calmar_floor']"
290,-1000000.0,TrialState.COMPLETE,2.5,5.0,75,7.0,-3.5,19.36221508792376,0.16791389597226103,115,-0.07399221123478594,0.43478260869565216,,57.5,5,True,-2.8355105850132065,-0.21585135945734657,137,-0.2735467233799786,0.23357664233576642,-3.596048057445919,68.5,2,False,-1.0897591021988204,-0.019499999567437865,203,-0.10706616612227254,0.39408866995073893,,101.5,5,False,5.1456484669039115,-3.596048057445919,75.83333333333333,455,0.35604395604395606,-0.2735467233799786,3,False,"['overfit', 'mdd']"
291,-1000000.0,TrialState.COMPLETE,2.5,5.0,75,7.0,-3.5,19.36221508792376,0.16791389597226103,115,-0.07399221123478594,0.43478260869565216,,57.5,5,True,-2.8355105850132065,-0.21585135945734657,137,-0.2735467233799786,0.23357664233576642,-3.596048057445919,68.5,2,False,-1.0897591021988204,-0.019499999567437865,203,-0.10706616612227254,0.39408866995073893,,101.5,5,False,5.1456484669039115,-3.596048057445919,75.83333333333333,455,0.35604395604395606,-0.2735467233799786,3,False,"['overfit', 'mdd']"
292,-1000000.0,TrialState.COMPLETE,2.5,2.0,75,7.0,-3.5,14.482354172215297,0.1298498463313711,118,-0.06988972556913706,0.4406779661016949,,59.0,5,True,-2.759864786317895,-0.23280674365034693,147,-0.29126473648301937,0.22448979591836735,-46.292277413798736,73.5,2,False,-0.10918318677352663,-0.0022463397061116552,222,-0.1288473769037829,0.38738738738738737,,111.0,5,False,3.8711020663746254,-46.292277413798736,81.16666666666667,487,0.351129363449692,-0.29126473648301937,3,False,"['overfit', 'mdd']"
293,-1000000.0,TrialState.COMPLETE,2.5,5.0,75,7.0,-3.5,19.36221508792376,0.16791389597226103,115,-0.07399221123478594,0.43478260869565216,,57.5,5,True,-2.8355105850132065,-0.21585135945734657,137,-0.2735467233799786,0.23357664233576642,-3.596048057445919,68.5,2,False,-1.0897591021988204,-0.019499999567437865,203,-0.10706616612227254,0.39408866995073893,,101.5,5,False,5.1456484669039115,-3.596048057445919,75.83333333333333,455,0.35604395604395606,-0.2735467233799786,3,False,"['overfit', 'mdd']"
294,-1000000.0,TrialState.COMPLETE,2.5,5.0,75,7.0,-3.5,19.36221508792376,0.16791389597226103,115,-0.07399221123478594,0.43478260869565216,,57.5,5,True,-2.8355105850132065,-0.21585135945734657,137,-0.2735467233799786,0.23357664233576642,-3.596048057445919,68.5,2,False,-1.0897591021988204,-0.019499999567437865,203,-0.10706616612227254,0.39408866995073893,,101.5,5,False,5.1456484669039115,-3.596048057445919,75.83333333333333,455,0.35604395604395606,-0.2735467233799786,3,False,"['overfit', 'mdd']"
295,-1000000.0,TrialState.COMPLETE,2.5,2.0,60,7.0,-3.5,14.462608107856962,0.1297145065331171,116,-0.06988972556913706,0.4396551724137931,,58.0,5,True,-2.857295950805393,-0.26719054830886957,141,-0.2981926982024881,0.2127659574468085,-9.960265707895491,70.5,2,False,0.389590391530042,0.007902144865274519,216,-0.13049063736038502,0.3888888888888889,,108.0,5,False,3.998300849527204,-9.960265707895491,78.83333333333333,473,0.3488372093023256,-0.2981926982024881,2,False,"['overfit', 'mdd', 'win_rate']"
296,-1000000.0,TrialState.COMPLETE,2.5,2.0,15,6.0,-3.5,1.4898584179918213,0.018205108383327673,107,-0.07306395214629374,0.40186915887850466,,53.5,5,False,-2.9283749137675166,-0.2642037667773274,119,-0.28967558990453074,0.24369747899159663,,59.5,3,False,-1.1417500085496002,-0.024518015147796723,185,-0.126799396522752,0.42162162162162165,,92.5,5,False,-0.8600888347750985,,68.5,411,0.36496350364963503,-0.28967558990453074,4,False,"['mdd', 'calmar_floor']"
297,-1000000.0,TrialState.COMPLETE,2.5,5.0,60,8.0,-4.0,34.33327118780572,0.18799976313700872,103,-0.04899665597391706,0.46601941747572817,19.149350318779433,51.5,5,True,-2.6318690882413303,-0.149507450019694,123,-0.23952591491770997,0.22764227642276422,-0.6468139367085878,61.5,2,False,15.309299349610278,0.13262105041639227,178,-0.0778257729345836,0.42134831460674155,,89.0,5,True,15.670233816391557,9.251268191035424,67.33333333333333,404,0.37376237623762376,-0.23952591491770997,4,False,['mdd']
298,-1000000.0,TrialState.COMPLETE,6.0,5.0,15,6.0,-2.5,-0.6050957930266773,-0.008191642696438017,27,-0.07604842033513219,0.2962962962962963,,13.5,3,False,-3.4243549839716403,-0.06291849626700285,18,-0.0961615038302103,0.2222222222222222,,9.0,3,False,1.058747861230781,0.008636257556660754,35,-0.05258016981949844,0.37142857142857144,,17.5,5,False,-0.9902343052558455,,13.333333333333334,80,0.3125,-0.0961615038302103,3,False,"['trades', 'win_rate', 'calmar_floor']"
299,-1000000.0,TrialState.COMPLETE,6.0,2.0,15,6.0,-4.0,-1.7922682181120135,-0.042859328016268905,26,-0.12380195850237401,0.38461538461538464,,13.0,4,False,-4.233826376037952,-0.09688503422220263,15,-0.10993797074985141,0.26666666666666666,,7.5,3,False,2.5739431470330243,0.021252183784939982,32,-0.05503730780468163,0.46875,,16.0,5,False,-1.1507171490389807,,12.166666666666666,73,0.3972602739726027,-0.12380195850237401,4,False,"['trades', 'calmar_floor']"
300,-1000000.0,TrialState.COMPLETE,6.0,5.0,15,8.0,-2.5,2.399165104466663,0.03038561436135878,25,-0.07794674869584378,0.32,,12.5,3,False,-2.734272982396202,-0.03849302179128955,18,-0.07839989292141225,0.2222222222222222,,9.0,3,False,1.0183787910280127,0.010778984346945464,34,-0.06861648352414436,0.3235294117647059,,17.0,4,False,0.22775697103282452,,12.833333333333334,77,0.2987012987012987,-0.07839989292141225,3,False,"['trades', 'win_rate', 'calmar_floor']"
301,-1000000.0,TrialState.COMPLETE,6.0,2.0,15,8.0,-2.5,0.7253623251718291,0.01019461036963576,28,-0.08245834878124239,0.32142857142857145,,14.0,3,False,-3.133174315447757,-0.05375271724942077,20,-0.09190053055379828,0.2,,10.0,3,False,1.2248519220989273,0.013411041469809204,37,-0.07147853387940772,0.32432432432432434,,18.5,4,False,-0.3943200227256669,,14.166666666666666,85,0.29411764705882354,-0.09190053055379828,3,False,"['trades', 'win_rate', 'calmar_floor']"
302,-1000000.0,TrialState.COMPLETE,6.0,2.0,60,6.0,-2.5,-1.6001575166656044,-0.02700728961676191,34,-0.09069697316004295,0.29411764705882354,,17.0,4,False,-3.6927951152048153,-0.09202337579384268,26,-0.12118870254519847,0.19230769230769232,,13.0,3,False,-2.007570225359843,-0.03204309044581655,47,-0.09239851291535907,0.3404255319148936,,23.5,4,False,-2.4335076190767544,,17.833333333333332,107,0.2897196261682243,-0.12118870254519847,4,False,"['win_rate', 'calmar_floor']"
303,-1000000.0,TrialState.COMPLETE,4.0,5.0,15,6.0,-4.0,-3.039480729006804,-0.060687471579346175,48,-0.09913651842725604,0.375,,24.0,5,False,-3.478418162574765,-0.20710058303966872,45,-0.2184346864088728,0.2222222222222222,,22.5,3,False,-1.4646698031501777,-0.02189685764832805,78,-0.08888839854798859,0.46153846153846156,,39.0,5,False,-2.660856231577249,,28.5,171,0.3742690058479532,-0.2184346864088728,4,False,"['mdd', 'calmar_floor']"
304,-1000000.0,TrialState.COMPLETE,6.0,5.0,15,8.0,-4.0,-0.6685389816829809,-0.01338544713292511,22,-0.11110289350886057,0.36363636363636365,,11.0,4,False,-4.04332082592863,-0.09088205410965755,15,-0.10962346592694201,0.26666666666666666,,7.5,3,False,9.862109080908303,0.07104110161754118,31,-0.05484779512214351,0.45161290322580644,,15.5,5,True,1.716749757765564,,11.333333333333334,68,0.38235294117647056,-0.11110289350886057,4,False,"['trades', 'calmar_floor']"
305,-1000000.0,TrialState.COMPLETE,4.0,5.0,45,6.0,-4.0,-3.060574655926358,-0.05262141291192457,54,-0.0869957099139151,0.4074074074074074,,27.0,5,False,-3.656885216697082,-0.18170717697573424,48,-0.19373148303328236,0.25,,24.0,3,False,-1.0158764340453141,-0.016025310859372865,96,-0.09525685515176126,0.4583333333333333,,48.0,5,False,-2.577778768889585,,33.0,198,0.3939393939393939,-0.19373148303328236,4,False,"['mdd', 'calmar_floor']"
306,-1000000.0,TrialState.COMPLETE,3.5,4.5,15,6.0,-4.0,-2.371250637321773,-0.028171399400986452,61,-0.06366711045020045,0.39344262295081966,,30.5,5,False,-3.2325630894155886,-0.210320013423955,58,-0.2368829843162936,0.2413793103448276,,29.0,3,False,1.691939627979971,0.025117695035532073,98,-0.09998080390343439,0.4897959183673469,,49.0,5,False,-1.3039580329191303,,36.166666666666664,217,0.39631336405529954,-0.2368829843162936,4,False,"['mdd', 'calmar_floor']"
307,-1000000.0,TrialState.COMPLETE,3.5,4.5,45,7.5,-4.0,2.6173254781386297,0.026385997276890505,68,-0.06145940167545178,0.39705882352941174,1.0532785070042727,34.0,5,False,-2.8771402308468583,-0.15261781827490783,60,-0.22196725540081877,0.23333333333333334,-0.8642656836957758,30.0,2,False,2.5568976665357575,0.03572961858121637,116,-0.09681017962645223,0.4396551724137931,,58.0,5,False,0.7656943046091763,0.09450641165424845,40.666666666666664,244,0.3770491803278688,-0.22196725540081877,3,False,"['overfit', 'mdd', 'calmar_floor']"
308,-1000000.0,TrialState.COMPLETE,3.5,4.5,45,6.0,-4.0,-0.537453778807196,-0.005187554289610374,71,-0.054606709420027176,0.4225352112676056,,35.5,5,False,-3.2889652412180377,-0.18014687449511746,62,-0.21435925885335771,0.27419354838709675,,31.0,3,False,2.819119037940258,0.04010433252947143,119,-0.09971354216093326,0.4789915966386555,,59.5,5,False,-0.3357666606949918,,42.0,252,0.4126984126984127,-0.21435925885335771,4,False,"['mdd', 'calmar_floor']"
309,-1000000.0,TrialState.COMPLETE,3.5,4.5,45,7.5,-4.0,2.6173254781386297,0.026385997276890505,68,-0.06145940167545178,0.39705882352941174,1.0532785070042727,34.0,5,False,-2.8771402308468583,-0.15261781827490783,60,-0.22196725540081877,0.23333333333333334,-0.8642656836957758,30.0,2,False,2.5568976665357575,0.03572961858121637,116,-0.09681017962645223,0.4396551724137931,,58.0,5,False,0.7656943046091763,0.09450641165424845,40.666666666666664,244,0.3770491803278688,-0.22196725540081877,3,False,"['overfit', 'mdd', 'calmar_floor']"
310,-1000000.0,TrialState.COMPLETE,3.5,4.5,45,7.5,-4.0,2.6173254781386297,0.026385997276890505,68,-0.06145940167545178,0.39705882352941174,1.0532785070042727,34.0,5,False,-2.8771402308468583,-0.15261781827490783,60,-0.22196725540081877,0.23333333333333334,-0.8642656836957758,30.0,2,False,2.5568976665357575,0.03572961858121637,116,-0.09681017962645223,0.4396551724137931,,58.0,5,False,0.7656943046091763,0.09450641165424845,40.666666666666664,244,0.3770491803278688,-0.22196725540081877,3,False,"['overfit', 'mdd', 'calmar_floor']"
311,-1000000.0,TrialState.COMPLETE,3.5,4.5,45,4.0,-4.0,-4.680471084658859,-0.08348133027061666,79,-0.08397059493688509,0.45569620253164556,,39.5,5,False,-3.2033263254820636,-0.24243600462052373,69,-0.2555165119658535,0.3188405797101449,,34.5,3,False,-2.424720563106187,-0.07465989026896547,132,-0.1594672821250371,0.5151515151515151,,66.0,4,False,-3.4361726577490366,,46.666666666666664,280,0.45,-0.2555165119658535,4,False,"['mdd', 'calmar_floor']"
312,-1000000.0,TrialState.COMPLETE,3.5,4.5,45,4.0,-3.0,-4.219207558370114,-0.07687343705750371,89,-0.08710816622140902,0.43820224719101125,,44.5,5,False,-3.496864884992597,-0.2076896773845861,75,-0.21759546086719117,0.28,,37.5,3,False,-3.243994057836178,-0.15190272070723032,141,-0.19908584655341194,0.425531914893617,,70.5,4,False,-3.653355500399629,,50.833333333333336,305,0.39344262295081966,-0.21759546086719117,4,False,"['mdd', 'calmar_floor']"
313,-1000000.0,TrialState.COMPLETE,3.5,4.5,45,7.5,-3.0,-0.21416568965999142,-0.0034564349013763707,71,-0.09168093279050919,0.352112676056338,,35.5,5,False,-2.7565764129972727,-0.10962419399475076,66,-0.18506754934727504,0.21212121212121213,,33.0,3,False,-0.924241420674979,-0.02449268526249848,123,-0.15648865477158538,0.35772357723577236,,61.5,4,False,-1.2983278411107477,,43.333333333333336,260,0.3192307692307692,-0.18506754934727504,3,False,"['mdd', 'win_rate', 'calmar_floor']"
314,-1000000.0,TrialState.COMPLETE,3.5,4.5,45,4.0,-3.0,-4.219207558370114,-0.07687343705750371,89,-0.08710816622140902,0.43820224719101125,,44.5,5,False,-3.496864884992597,-0.2076896773845861,75,-0.21759546086719117,0.28,,37.5,3,False,-3.243994057836178,-0.15190272070723032,141,-0.19908584655341194,0.425531914893617,,70.5,4,False,-3.653355500399629,,50.833333333333336,305,0.39344262295081966,-0.21759546086719117,4,False,"['mdd', 'calmar_floor']"
