strategy,trial_id,p_vol_lookback_bars,p_volume_mult,p_entry_window_start_bar,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
volume_surge,76,20,2.0,40,150,2.5,-1.25,-1.375505127009942,-0.7213505446949319,-0.609834718433486,0.6685200137864519,0.3307825228338681,4051,-0.6014385009718196,-1.8644404166660251,-1.283765759887049,-0.5328286543874161,0.3986506798699503,0.2566433566433566,1430,-0.5312623510553959,,715.0,2,False,False,,False,2,False
volume_surge,77,15,4.0,20,150,1.0,-2.25,-1.3983266921412985,-0.6062604538803344,-0.5868829357704325,0.5732668977242803,0.648080808080808,2475,-0.5793855234772435,-2.587440867250252,-0.8859465240073462,-0.3670406817914057,0.3973630725123024,0.5723370429252782,629,-0.362896742414405,,314.5,3,False,False,,False,3,False
volume_surge,78,20,4.5,25,90,3.0,-1.75,-0.806822666295625,-0.0662294758276741,-0.2330344437700306,0.9307875521546168,0.4079229122055675,934,-0.0996437148109224,-3.52624431334763,-0.3943943895512805,-0.215141738801089,0.5973881971440885,0.312,250,-0.19293369970086,,125.0,2,False,False,,False,2,False
volume_surge,79,30,6.0,35,360,5.0,-1.75,-0.6891137235717006,-0.0527133486724735,-0.2310159338294961,0.9582933640768632,0.3173582700175336,1711,-0.0836772078854385,-2.236193823385811,-0.1188888481887456,-0.2470343526535806,0.8530946664450634,0.2756653992395437,526,-0.1141626293925762,,263.0,2,False,False,,False,2,False
volume_surge,80,5,2.5,25,120,3.0,-3.0,0.1627912821620064,0.0164265820296901,-0.2008058502773454,1.0197009912557198,0.5430611334225792,2241,0.0163430082951616,-2.964759794290644,-0.3994485545630791,-0.2719747052632918,0.6822704813045688,0.4639175257731959,776,-0.2192890710378843,-18.21203049030708,388.0,3,False,False,,False,3,False
volume_surge,81,5,6.5,35,210,3.5,-1.5,-1.4041752706547488,-0.2307494385078663,-0.3572185505365067,0.813203428781977,0.3257756563245823,1676,-0.2959718128302691,-2.954948750072188,-0.5254752583744557,-0.2935767412976323,0.5273910660698045,0.2517985611510791,417,-0.262717985791609,,208.5,2,False,False,,False,2,False
volume_surge,82,25,6.0,10,240,2.5,-2.0,-1.4607051779265088,-0.3018029131043289,-0.3971267786330595,0.7640425438958726,0.4552745219000617,1621,-0.3542190507524165,-3.107787962135699,-0.3453307478508046,-0.2426525788057457,0.6784762005162054,0.4222222222222222,405,-0.1906677337858781,,202.5,3,False,False,,False,3,False
volume_surge,83,5,7.5,35,60,5.0,-1.0,-1.3163983957865968,-0.0987101657119221,-0.1681429815612897,0.7889545070047796,0.2017167381974249,233,-0.1184602751666475,-4.161704456570764,-0.2905681905517305,-0.1112290226700314,0.4598756150776461,0.1454545454545454,55,-0.0894710720170408,,27.5,3,False,False,,False,3,False
volume_surge,84,30,7.5,60,360,2.5,-1.75,-1.4041503142522669,-0.2068626620650533,-0.3619256524108122,0.8248024904887035,0.4367469879518072,1660,-0.3006862256461436,-2.9401973601761817,-0.3205592706874198,-0.2492438451476654,0.7017033154060203,0.3963133640552995,434,-0.1804712754712325,,217.0,3,False,False,,False,3,False
volume_surge,85,20,2.5,55,210,3.5,-2.75,-0.0543193033282376,-0.0009135171189452,-0.1743894268826351,1.0051901794051885,0.4933978873239437,2272,-0.0047852153405943,-2.423119090292487,-0.6202120187086821,-0.3835697335361279,0.5571052492089354,0.3988165680473373,845,-0.3295375643040713,,422.5,3,False,False,,False,3,False
volume_surge,86,30,4.0,45,180,4.0,-1.75,-1.0443197668075244,-0.1101322265007618,-0.2802072338870278,0.9001593272889226,0.3538998835855646,1718,-0.1600993247687197,-2.7336133460352787,-0.5293183224428841,-0.328283611911104,0.556556419987989,0.278118609406953,489,-0.2906068263459568,,244.5,2,False,False,,False,2,False
volume_surge,87,20,7.5,25,300,2.0,-2.25,-1.2194029223082263,-0.1456838870033415,-0.3132177471364422,0.8658530344564874,0.550098231827112,1527,-0.2153308861582583,-3.175187820132978,-0.3956231808610302,-0.2382300626937387,0.6279733183523354,0.4877384196185286,367,-0.1918200810161918,,183.5,3,False,False,,False,3,False
volume_surge,88,20,7.0,35,360,2.0,-2.0,-1.4144102246533992,-0.2339773729359012,-0.3751457209811329,0.8194225218462909,0.5097938144329897,1940,-0.3169326834177093,-2.9570645983662383,-0.3156547536983917,-0.247198910366778,0.7348772915780286,0.4666666666666667,510,-0.1796213163580263,,255.0,3,False,False,,False,3,False
volume_surge,89,20,6.0,5,180,3.0,-2.25,0.6413766279987316,0.0413223008715865,-0.1874042202079315,1.0536553802961517,0.4867549668874172,1208,0.0588702685516975,-2.956456935424721,-0.3862880332073568,-0.2581932778715077,0.6100909900215156,0.3870967741935484,279,-0.1953208510582886,-4.60954890833747,139.5,3,False,False,,False,3,False
volume_surge,90,20,8.0,50,330,3.5,-1.25,-1.375450483421585,-0.3377870634414608,-0.5046347562710897,0.7110250426103456,0.2771464646464646,1584,-0.4495114353853319,-3.1083630588308777,-0.5009098493792072,-0.269754856193421,0.5463901306443629,0.2526881720430107,372,-0.240375341075266,,186.0,2,False,False,,False,2,False
volume_surge,91,20,5.5,55,150,5.0,-1.25,-1.1935261181162962,-0.1483877951707652,-0.3227028606515433,0.8302261641231128,0.2319109461966604,1078,-0.2173909907984723,-2.8138955581510112,-0.7611471554091682,-0.3260691494386611,0.3277471620590688,0.1449814126394052,269,-0.3135820068664563,,134.5,2,False,False,,False,2,False
volume_surge,92,30,3.0,55,90,3.0,-1.0,-1.445177390998171,-0.3898305243787796,-0.4851904304660933,0.6498231510796387,0.2624712202609363,1303,-0.4559753826475285,-2.6083102871795907,-0.9229609882404438,-0.3629795656496094,0.3562629453304937,0.187012987012987,385,-0.3574296497490721,,192.5,2,False,False,,False,2,False
volume_surge,93,30,7.0,50,210,1.5,-2.25,-1.3818875934567347,-0.2237895011461556,-0.3506984100673088,0.7740273553488878,0.5864465682015638,1151,-0.2839901873885202,-3.1010190685935606,-0.3694056977862072,-0.2267163069806986,0.6028476370349596,0.5555555555555556,261,-0.1673094360770378,,130.5,3,False,False,,False,3,False
volume_surge,94,30,4.0,20,150,2.0,-3.0,-1.1877624587672737,-0.14334145302199,-0.2725650701111938,0.8719807248162,0.6203703703703703,1620,-0.1789268125631224,-2.861581647868638,-0.5692420004893674,-0.3105967528436897,0.5351288745364232,0.5272331154684096,459,-0.2819414542496115,,229.5,3,False,False,,False,3,False
volume_surge,95,5,3.5,40,330,1.5,-1.25,-1.220224715004094,-1.095940063774293,-0.777907605610979,0.5628492902897115,0.4065993508835197,5546,-0.7773097435361209,-1.882507348487572,-0.8361003468036755,-0.5272225072182105,0.5071943918457738,0.3830028328611898,1765,-0.5218429114202532,,882.5,3,False,False,,False,3,False
volume_surge,96,20,7.0,50,150,4.0,-1.25,-1.227343388655776,-0.1384307822555985,-0.2964848161095976,0.8253264235130249,0.2616707616707617,814,-0.2038646057713062,-3.0687213633942894,-0.6591790745643741,-0.2869378086551036,0.3462404112059933,0.1847826086956521,184,-0.2741359317730482,,92.0,2,False,False,,False,2,False
volume_surge,97,20,3.5,15,360,1.0,-2.75,-1.3943471453389942,-0.649839680098665,-0.5886395354408733,0.6334418083578214,0.6863181312569522,4495,-0.5795200278385971,-2.456033220245213,-0.5376857389171258,-0.3874884293542489,0.6220981330314598,0.6625766871165644,1467,-0.3667595381364414,,733.5,3,False,False,,False,3,False
volume_surge,98,20,3.5,15,300,4.5,-3.0,0.7077428890536928,0.0489847429104076,-0.1796757765332147,1.0461700852421338,0.4710830704521556,1902,0.062184358996705,-3.03761016697688,-0.2512991971345368,-0.2360972191737271,0.7783532150226244,0.4085714285714286,700,-0.173404151631305,-4.291968473238072,350.0,3,False,False,,False,3,False
volume_surge,99,25,3.5,10,270,2.0,-1.25,-1.2695941985218515,-0.9423177368360376,-0.7283000746737861,0.5955676835145912,0.3547703180212014,4245,-0.7282944333067352,-2.0005576882927487,-1.189038079420801,-0.4942248272662793,0.4371209264184005,0.3360655737704918,1220,-0.4915246206532496,,610.0,2,False,False,,False,2,False
volume_surge,100,30,6.0,45,330,3.5,-1.25,-1.4355401389401703,-0.3998578053320986,-0.5079432050765708,0.7082504673663801,0.2844669117647059,2176,-0.4822800853393104,-2.7770423960516557,-0.647132491671307,-0.3315173448516424,0.5389589705533121,0.2629757785467128,578,-0.3175532074935029,,289.0,2,False,False,,False,2,False
volume_surge,101,25,7.5,45,240,5.0,-1.25,-1.1687814010621207,-0.1489412784175916,-0.3399747202854369,0.8401670092198482,0.2334763948497854,1165,-0.2252571143275751,-3.04843636607713,-0.6751935009227327,-0.2932052533990663,0.3983253541614802,0.1847826086956521,276,-0.286925456082574,,138.0,2,False,False,,False,2,False
volume_surge,102,10,7.5,40,270,3.0,-2.25,-0.4488589501689719,-0.0310535646833773,-0.21932182663775,0.973412775228174,0.4779240898528272,1291,-0.0508876675357927,-3.128656298260052,-0.4117485837525169,-0.2447368168101412,0.5951117545416987,0.4049844236760124,321,-0.1965360529058711,,160.5,3,False,False,,False,3,False
volume_surge,103,30,4.0,45,270,2.5,-2.0,-1.5062795435844298,-0.3798735287693097,-0.4394812904210078,0.7509060269494552,0.4453034402783146,2587,-0.4211036167118258,-2.52557321432366,-0.5500282580377946,-0.3571513869316677,0.6078560139521565,0.4201570680628272,764,-0.2955092528150086,,382.0,3,False,False,,False,3,False
volume_surge,104,20,2.5,60,180,2.5,-2.0,-1.42758576401057,-0.3105993362151662,-0.3883094466565609,0.8023907669570862,0.4520500347463516,2878,-0.3345636650559167,-2.1866578021994862,-0.8562669275722932,-0.4456536556403312,0.4709642456723321,0.3768267223382046,958,-0.4249086864717498,,479.0,3,False,False,,False,3,False
volume_surge,105,15,4.5,45,90,2.0,-2.5,-1.414883551544633,-0.2074141807000348,-0.3195797762669621,0.7557738764986063,0.5582278481012658,790,-0.2616087912052446,-3.1794199496013613,-0.411013140301051,-0.2374843097591926,0.5582192030565984,0.4681818181818182,220,-0.1911398215587869,,110.0,3,False,False,,False,3,False
volume_surge,106,10,5.0,60,120,2.5,-2.75,-1.046611349324622,-0.1020208616878321,-0.2409258128067025,0.8810820706722003,0.5627044711014176,917,-0.1362166119852057,-3.312438686913213,-0.3090364161418228,-0.1904309377772865,0.6554120991447823,0.4788135593220339,236,-0.1395068020397406,,118.0,3,False,False,,False,3,False
volume_surge,107,20,5.0,30,300,4.5,-1.5,-1.527088888974328,-0.2159004351611871,-0.3131780909290942,0.8316112635939293,0.2852504638218924,2156,-0.2795402555415103,-2.67442528335993,-0.2224326483218374,-0.2782248665780952,0.7474591063967064,0.2515822784810126,632,-0.1857778690449237,,316.0,2,False,False,,False,2,False
volume_surge,108,5,3.5,35,240,1.0,-1.5,-1.2246654825419558,-1.169592574735772,-0.7729569267345294,0.4954463000878079,0.5197845452662109,4827,-0.7716162696965794,-1.906894821173379,-1.433050703514955,-0.5202911714996585,0.3497556327124323,0.4791066282420749,1388,-0.5184531133833455,,694.0,3,False,False,,False,3,False
volume_surge,109,20,2.0,30,180,4.0,-1.5,-1.4106200783212033,-0.3355623684960555,-0.4093733968126191,0.8087078387937034,0.3033024333719583,3452,-0.3521955753123728,-2.085511870562308,-1.031811858668944,-0.4710842366170145,0.4698554701578895,0.228549734244495,1317,-0.4564474451327558,,658.5,2,False,False,,False,2,False
volume_surge,110,25,7.5,60,300,2.5,-1.25,-1.439112635373358,-0.3867971911152921,-0.5054970169210926,0.6841436882138573,0.3315051797684338,1641,-0.4806393613012514,-3.2318343157463527,-0.5705448953716136,-0.2644112189577616,0.5229395579711305,0.3115183246073298,382,-0.2522609071430546,,191.0,2,False,False,,False,2,False
volume_surge,111,10,4.0,35,270,1.0,-1.5,-1.2431062120368457,-1.0496818832755757,-0.7551014764178682,0.5122284392683912,0.5347222222222222,4320,-0.7550818937694522,-2.2537884871491123,-1.1018103900777507,-0.4334485301831017,0.4251717173774806,0.5095486111111112,1152,-0.4334485301831017,,576.0,3,False,False,,False,3,False
volume_surge,112,15,7.0,55,240,2.0,-1.25,-1.3631936691953022,-0.4807103185568058,-0.5817882516392078,0.6093509199232908,0.3527227722772277,1616,-0.5479613986539007,-3.1052350014078507,-0.6948155887806708,-0.2828793922899021,0.4586915147624135,0.3426183844011142,359,-0.272203390022073,,179.5,2,False,False,,False,2,False
volume_surge,113,10,6.5,45,60,4.0,-3.0,1.6010571169106813,0.0704298615490761,-0.1196797074943695,1.2024081597971843,0.4645161290322581,155,0.0923704227961528,-4.871307372943364,-0.1976892830977911,-0.0854283625276517,0.5471187276146081,0.375,32,-0.0779383425679206,-3.042556896622646,16.0,4,False,False,,False,4,False
volume_surge,114,5,7.0,35,120,4.5,-2.5,0.8025345519388155,0.0494408321075417,-0.1936202696203878,1.07966018830281,0.4503012048192771,664,0.0755055321492153,-2.957840101647251,-0.2826296897335151,-0.2204320279313957,0.6370386023713427,0.3473053892215569,167,-0.1471501959417401,-3.68562337222928,83.5,2,False,False,,False,2,False
volume_surge,115,5,4.0,35,210,2.5,-1.25,-1.4052571237633786,-0.6412420967713993,-0.5868368235208246,0.6616682129405105,0.3280439426304546,3277,-0.5841427861398371,-2.1853533641029537,-1.1242026550958164,-0.4480634059322846,0.4000886319413629,0.2804746494066882,927,-0.4422399432688608,,463.5,2,False,False,,False,2,False
volume_surge,116,15,4.5,35,180,4.0,-2.0,-0.5982303625380896,-0.0567192516458316,-0.263943066638445,0.9513483094418688,0.3929016189290162,1606,-0.0829648532729826,-2.845526345466425,-0.4365827948123189,-0.2961726571154283,0.6125851988896616,0.3045356371490281,463,-0.2434391737721785,,231.5,2,False,False,,False,2,False
volume_surge,117,5,5.5,5,300,1.0,-1.75,-1.3090002671584,-0.8416813445903546,-0.6877917295513296,0.545644499570108,0.577976523197317,3578,-0.6871535666571589,-2.858674267446468,-0.3866330170027624,-0.3055458565037045,0.6545181795231828,0.5585392051557465,931,-0.2678101790880015,,465.5,3,False,False,,False,3,False
volume_surge,118,10,7.0,10,360,1.0,-3.0,-1.460674673747897,-0.2309299252512267,-0.3661071294245381,0.7897259410125509,0.7220026350461133,2277,-0.3199854948918248,-3.571586874124761,-0.3590698330954687,-0.2052528930083409,0.6718123623586061,0.6906474820143885,556,-0.1805880883793332,,278.0,3,False,False,,False,3,False
volume_surge,119,10,3.5,5,330,2.0,-2.25,-1.4475517291220847,-0.4316279215990404,-0.4810100500730769,0.7573805242921623,0.5278521692554901,3734,-0.4514982408846855,-2.811830283138009,-0.4146770763548381,-0.3050877648811032,0.7318216224204337,0.5032414910858996,1234,-0.2548609986549333,,617.0,3,False,False,,False,3,False
volume_surge,120,10,5.5,55,90,2.5,-1.25,-1.4531475958543458,-0.201252863769909,-0.2901768802567461,0.7362300245313343,0.3519163763066202,574,-0.241170553187397,-4.110384325321998,-0.4103742893761736,-0.1557301029559218,0.5166681180176886,0.2727272727272727,132,-0.1428178548840797,,66.0,2,False,False,,False,2,False
volume_surge,121,30,4.0,30,120,1.5,-2.5,-1.482750261534487,-0.2453389579361929,-0.3289952205716854,0.7712253957847824,0.6301555104800541,1479,-0.2862285301069106,-3.078493135039785,-0.6105944422534333,-0.2864235849136789,0.5032100297802602,0.5398009950248757,402,-0.275259357347635,,201.0,3,False,False,,False,3,False
volume_surge,122,15,2.5,50,60,3.0,-1.5,-1.2812170249889834,-0.171203447707989,-0.3154174236538929,0.7997262439651035,0.3623789764868603,723,-0.2296504226895064,-3.1523000986855725,-0.3877613676631025,-0.2247472409111957,0.607111378499831,0.2807017543859649,228,-0.169618882561184,,114.0,2,False,False,,False,2,False
volume_surge,123,20,7.5,20,90,2.5,-2.75,0.6656639817894856,0.0347943402048855,-0.1313939532021879,1.071139752669558,0.5922619047619048,336,0.043162562710999,-3.256257583145536,-0.1204563480950495,-0.0841664965733075,0.7769757244072047,0.5151515151515151,66,-0.0471511595264554,-4.891743690851097,33.0,4,False,False,,False,4,False
volume_surge,124,30,8.0,25,360,1.5,-3.0,-1.086205653811535,-0.1203492027368659,-0.2979904028768713,0.887323877985173,0.6651406147809026,1529,-0.1788878376655637,-3.0797352427366547,-0.4285556268474492,-0.266228449087426,0.6019265115900567,0.5863746958637469,411,-0.2277971190319827,,205.5,3,False,False,,False,3,False
volume_surge,125,15,6.0,35,360,3.5,-2.75,0.2075587830464411,0.018457330342815,-0.204276590524096,1.0218087289374,0.4960866947621914,1661,0.0211478812379513,-1.871209639999015,-0.0921757199430673,-0.1737545782752804,0.9178583648743076,0.4571984435797665,514,-0.0575737846251269,-9.015323815905845,257.0,3,False,False,,False,3,False
volume_surge,126,25,7.0,30,60,4.0,-1.25,-1.3572635135845876,-0.064276074695268,-0.1029028586312164,0.8495736521781025,0.2699386503067484,163,-0.0730117903000114,-5.43882797978202,-0.2645323101834799,-0.0712180307994195,0.4060425216137458,0.1785714285714285,28,-0.0712180307994195,,14.0,2,False,False,,False,2,False
volume_surge,127,5,5.0,30,360,4.5,-2.5,1.1089933474740192,0.0726688845073264,-0.1840445269681975,1.0668382806907872,0.4264170566822673,1923,0.0981258706105654,-1.167011522870812,-0.0394253788050501,-0.2227253726794924,0.9483047141510298,0.396551724137931,638,-0.0443743880150622,-1.0523160716238218,319.0,3,False,False,,False,3,False
volume_surge,128,20,3.0,60,300,3.0,-1.0,-1.275795484229857,-0.8968249691832368,-0.7215022177583673,0.5790091833058141,0.2361199744735162,4701,-0.7208423864682647,-2.017990863266581,-1.0853566898737967,-0.4894528431551643,0.4695574004227255,0.2204989885367498,1483,-0.4848789738892017,,741.5,2,False,False,,False,2,False
volume_surge,129,20,5.5,35,330,3.0,-1.75,-1.4716270035626586,-0.2731843160846876,-0.3809533377740145,0.8130131214611508,0.4029583146571044,2231,-0.3393031524931161,-2.886360736123763,-0.4530009024050269,-0.2942700923040012,0.6469611122272372,0.3563579277864992,637,-0.2483175223148136,,318.5,3,False,False,,False,3,False
volume_surge,130,10,2.5,25,270,2.5,-1.25,-1.3170067154167024,-0.8626906310740644,-0.6749189185281491,0.6474039393667217,0.3253126184160667,5278,-0.669536223878432,-2.087113955349408,-1.0101406200314793,-0.4713768398988429,0.5561256043293562,0.304930332261522,1866,-0.4630464205623634,,933.0,2,False,False,,False,2,False
volume_surge,131,25,6.5,55,240,3.5,-3.0,0.540865222770438,0.0368677994715159,-0.174491227254537,1.046234005590721,0.5246053853296193,1077,0.0464988376251584,-2.1598501677581194,-0.1287141653002603,-0.1941428639000408,0.8448860801250757,0.4666666666666667,285,-0.0786954091739414,-3.9933241717684536,142.5,3,False,False,,False,3,False
volume_surge,132,20,4.5,15,270,2.5,-1.75,-1.4653934460225744,-0.4642585991765121,-0.4926493422103647,0.7244100283582512,0.4133635334088335,2649,-0.4753433594354016,-2.9700257056467474,-0.4534423712444536,-0.2895221714070939,0.6659682139590726,0.3895582329317269,747,-0.2564781031285296,,373.5,3,False,False,,False,3,False
volume_surge,133,15,4.5,25,330,3.0,-1.0,-1.283330388930739,-0.7947608316106501,-0.7093857841727845,0.6005699652561577,0.2464732499334575,3757,-0.7034797901943783,-2.2285974759121565,-0.9145083310935876,-0.4378976441837392,0.4872478705327361,0.2269303201506591,1062,-0.4298028971665956,,531.0,2,False,False,,False,2,False
volume_surge,134,5,6.0,20,90,2.5,-1.5,-1.2292781503466017,-0.1295173457629646,-0.2465439594416079,0.8585729542346396,0.4225028702640643,871,-0.1663726238995539,-3.849603207986037,-0.3998957586879474,-0.1725012926583708,0.5945659831838136,0.3459715639810427,211,-0.151673611259548,,105.5,2,False,False,,False,2,False
volume_surge,135,20,6.0,20,270,4.5,-1.25,-1.4695771830281794,-0.2750884889128833,-0.3970036784915483,0.7768480382441489,0.2414893617021276,1880,-0.3568147014549777,-2.701719986501553,-0.3282832014653174,-0.3125043881241989,0.6317054864245942,0.2215320910973084,483,-0.244555569070821,,241.5,2,False,False,,False,2,False
volume_surge,136,5,2.5,25,150,4.0,-2.25,-0.859318708862301,-0.0907231929846973,-0.2395584666375382,0.9391939103353824,0.3985680190930787,2514,-0.1096677418694369,-2.6288660343769856,-0.5570065090744488,-0.3360378798304527,0.6151799679098235,0.335548172757475,903,-0.2767892531375227,,451.5,2,False,False,,False,2,False
volume_surge,137,15,7.0,50,210,4.5,-1.0,-1.373357810083549,-0.3143081982402487,-0.4848880628914088,0.6878276748567753,0.1949924127465857,1318,-0.4245168578729544,-3.282389098192905,-0.5350450093004228,-0.2529109263700773,0.4881587561591568,0.1827586206896551,290,-0.2345832243791483,,145.0,2,False,False,,False,2,False
volume_surge,138,25,4.5,35,300,3.5,-1.75,-1.5340490736949084,-0.2759572893875571,-0.3601013654169719,0.8075152428527026,0.3687973086627418,2378,-0.3331114760860879,-3.13068125392803,-0.3207263799358898,-0.248109906908134,0.7361022477259445,0.3388888888888889,720,-0.2023708856617866,,360.0,2,False,False,,False,2,False
volume_surge,139,30,5.5,25,180,3.0,-2.25,-0.7058306876586026,-0.0516065455073475,-0.2011210253092553,0.9525590626180692,0.483265306122449,1225,-0.0742567087192086,-2.9808122415562863,-0.2974717449379994,-0.2367941446589453,0.6863769092833262,0.3858520900321543,311,-0.168492766338177,,155.5,3,False,False,,False,3,False
volume_surge,140,5,7.5,20,210,1.5,-1.0,-1.355415087075802,-0.6374011978169238,-0.6275054793287741,0.555767912778308,0.3667355371900826,1936,-0.6162919935924618,-2.717668376536547,-0.9295793360077106,-0.3439704216332403,0.3626887539167637,0.3292682926829268,410,-0.3374806920281363,,205.0,2,False,False,,False,2,False
volume_surge,141,30,3.0,20,150,4.5,-2.0,-0.0860696412325325,-0.0033565292496671,-0.211543667585551,1.0029025180039126,0.3740010655301012,1877,-0.0092178127459184,-2.50841273499753,-0.660425720162199,-0.3721015045917931,0.5081744525909722,0.2779552715654952,626,-0.3353347636438581,,313.0,2,False,False,,False,2,False
volume_surge,142,30,6.5,45,330,3.0,-2.75,-0.292809503138648,-0.0202852627593073,-0.2342752113166553,0.986106801272646,0.5273333333333333,1500,-0.0351804174493931,-1.7557061779924323,-0.0801036747085066,-0.2145090922072967,0.894238079647293,0.4669811320754717,424,-0.0687837050975311,,212.0,3,False,False,,False,3,False
volume_surge,143,10,4.0,20,210,2.0,-2.0,-1.4555851462373648,-0.3767689503872636,-0.441951443812526,0.7689908008839427,0.5073135925793792,2803,-0.4051927775541902,-2.5138640276376707,-0.7007694587861955,-0.3726143252722843,0.5407384578867624,0.4435590969455511,753,-0.3404351837496714,,376.5,3,False,False,,False,3,False
volume_surge,144,5,7.5,45,120,3.0,-3.0,0.4354708187787919,0.0326765388493683,-0.1997385498869047,1.0539590102361995,0.5716666666666667,600,0.0429285956524414,-2.981135957769443,-0.2511152575283765,-0.1845866356334652,0.6504590861037972,0.5,140,-0.1135255972941271,-6.845776638098417,70.0,3,False,False,,False,3,False
volume_surge,145,5,6.0,25,120,4.5,-2.75,1.7610829415028602,0.1079332127461934,-0.2060188403922886,1.152531772453634,0.4751184834123222,844,0.1688321142103133,-2.8952248342812714,-0.2949529241841374,-0.2337677704260389,0.66809605762583,0.3506493506493506,231,-0.1566083120262722,-1.6440025430094538,115.5,3,False,False,,False,3,False
volume_surge,146,5,6.5,25,270,4.5,-1.25,-1.3097505640042213,-0.2465975368867019,-0.4044113675926426,0.8148564922718068,0.2439879759519038,1996,-0.3162495573450611,-2.675408247695799,-0.3705468363385266,-0.3237240475871615,0.5735131629796507,0.2037735849056604,530,-0.2615399656806747,,265.0,2,False,False,,False,2,False
volume_surge,147,15,3.0,5,180,4.5,-2.75,1.1200304543323143,0.0816222553301061,-0.1948127504387861,1.0735449227900329,0.4445012787723785,1955,0.1045840566367248,-2.787054178030545,-0.4594580848386536,-0.3037200679315829,0.6423701297412333,0.3562874251497006,668,-0.2461637532640476,-2.4883735681026606,334.0,3,False,False,,False,3,False
volume_surge,148,5,5.0,40,90,1.0,-2.5,-1.4776315309873411,-0.3302366503733139,-0.3806106120571392,0.6425289889578595,0.6923076923076923,1053,-0.3406542074062735,-3.512450986920807,-0.5474488112380588,-0.2272880824487478,0.4463520234576739,0.5992366412213741,262,-0.2145082214209381,,131.0,3,False,False,,False,3,False
volume_surge,149,10,8.0,50,180,1.5,-2.25,-1.430002428248591,-0.2062608198719672,-0.3025905582336319,0.7676683809005865,0.5834254143646409,905,-0.2485026743396474,-3.1002122007431367,-0.3290502027077205,-0.2014150655002221,0.6032697154950126,0.5482233502538071,197,-0.1372873140683751,,98.5,3,False,False,,False,3,False
volume_surge,150,5,6.0,35,330,2.5,-1.0,-1.2963582051330715,-0.7610069079377701,-0.6973251570769945,0.5932226457427974,0.2741935483870967,3286,-0.6930021497568497,-2.654441356858555,-0.7457959822218934,-0.3556321275867641,0.5706519646676002,0.2670391061452514,895,-0.352515627454205,,447.5,2,False,False,,False,2,False
volume_surge,151,20,5.5,40,180,4.0,-2.0,0.2831205643051807,0.0213832017027559,-0.1949301266651918,1.0290294847849122,0.3990147783251231,1218,0.0274427960885552,-2.894528095067985,-0.4768013282433478,-0.2971382423483245,0.5420214333864787,0.2888888888888888,315,-0.256627585716987,-10.223658963705374,157.5,2,False,False,,False,2,False
volume_surge,152,25,6.5,5,330,1.5,-2.25,-1.4740892629300353,-0.2771530975114114,-0.3931041667424208,0.7914035422899248,0.5925401322001889,2118,-0.3537429499779184,-3.115478169588421,-0.4231337477854989,-0.261429159670011,0.6574312768595032,0.5565862708719852,539,-0.2243262694581537,,269.5,3,False,False,,False,3,False
volume_surge,153,30,3.5,25,360,1.5,-2.5,-1.427505299425453,-0.4623198476787969,-0.5140136720715692,0.7375024362900483,0.6012953367875647,3860,-0.4867153708617864,-2.6616318065650324,-0.426341037323374,-0.3360512106474593,0.7177448889300045,0.5770132916340891,1279,-0.2875620283523983,,639.5,3,False,False,,False,3,False
volume_surge,154,10,3.0,45,90,2.0,-3.0,-1.2537798886339773,-0.1926864939399758,-0.3328726279691162,0.8260676225690029,0.6189241736876215,1543,-0.2383186410316687,-2.9656743771002634,-0.4870187717938807,-0.2785672496786024,0.5772024573952589,0.525974025974026,462,-0.2318836180920285,,231.0,3,False,False,,False,3,False
volume_surge,155,20,5.5,60,330,4.5,-2.0,-1.3136684184206264,-0.1644302135340055,-0.300073546010729,0.8643671450384445,0.3507549361207898,1722,-0.2232130964911682,-2.761466959881446,-0.1868899416941971,-0.2478720273126805,0.7736487612904873,0.3179190751445087,519,-0.1596614735826261,,259.5,2,False,False,,False,2,False
volume_surge,156,5,3.5,25,180,4.5,-2.75,4.3436532139009465,0.2124543530789307,-0.1558867023408685,1.2101015102578352,0.4635097493036211,1795,0.2976958215547982,-2.849686254655489,-0.3765239254283454,-0.2734234026593812,0.6891723969746408,0.3670886075949367,632,-0.2036795817603732,-0.6560574968406016,316.0,3,False,False,,False,3,False
volume_surge,157,30,3.5,25,360,2.5,-1.5,-1.364968293493109,-0.6824355859523173,-0.6293749036132933,0.6854161147987888,0.3685491723466407,4108,-0.6275103473987464,-2.1865203604342898,-0.692982048613203,-0.4446220800411126,0.611627515497286,0.3635682158920539,1334,-0.417319938094847,,667.0,3,False,False,,False,3,False
volume_surge,158,5,6.0,20,360,2.0,-2.0,-1.4680583034120451,-0.3712491277307943,-0.4460401657236219,0.7681601092637799,0.5011078286558346,2708,-0.4149484717884298,-2.851057683355616,-0.2520355813171956,-0.2667010212210156,0.7688045215471033,0.4773609314359637,773,-0.1938125767874089,,386.5,3,False,False,,False,3,False
