strategy,trial_id,p_chase_threshold_pct,p_limit_proximity_pct,p_vol_lookback_bars,p_volume_mult,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
limit_up_chase,13,11.0,24.0,20,6.0,180,2.5,-3.5,1.3853038273668514,0.0327923983970458,-0.0391665351779116,1.2204329493382209,0.6052631578947368,38,0.0269857523938865,10.116747516402397,0.1004960210510512,-0.0083043890028929,1.7615838148683003,0.7777777777777778,9,0.0122388538960274,7.302908803502,4.5,4,True,False,,True,4,False
limit_up_chase,14,22.0,28.5,20,4.5,270,5.0,-1.5,-1.9079641935304437,-0.18018382303841,-0.062877170158173,0.2004980422926086,0.0555555555555555,18,-0.0623750832650903,93.95411941845796,0.2132314959672325,-0.0129728335167257,7.614475553208079,0.5555555555555556,9,0.1277009082426035,,4.5,3,True,False,,True,3,False
limit_up_chase,15,10.0,26.0,15,4.5,300,6.0,-3.0,7.094037000512802,0.112781822780908,-0.0579821973859526,1.3868904836882112,0.4634146341463415,123,0.1896185234601215,2.7257336748956043,0.0573409202684697,-0.0801322686374155,1.158885597008407,0.3561643835616438,73,0.0302380933224506,0.3842288494828221,36.5,4,False,False,,False,4,False
limit_up_chase,16,19.0,28.5,25,10.0,240,4.5,-3.5,0.1736830235074506,0.0067390192763975,-0.0279905838784512,1.0891751445894895,0.5,4,0.0024470893091661,20872.58620248033,0.1619862078235528,-2.999151447417489e-05,inf,1.0,2,0.0760579393630025,120176.31764445265,1.0,3,True,False,,True,3,False
limit_up_chase,17,10.0,28.0,25,3.5,60,2.5,-4.0,0.4584827373978303,0.027755253162826,-0.0595324051487201,1.162688683023141,0.6875,32,0.0136637297352437,7.300977960104456,0.073976167852047,-0.0149705190034755,1.424348366973731,0.6923076923076923,13,0.0157645955690535,15.924215601970028,6.5,4,True,False,,True,4,False
limit_up_chase,18,18.0,25.0,25,7.5,90,5.0,-2.0,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
limit_up_chase,19,17.0,27.5,30,5.0,300,2.0,-4.5,5.275816813960853,0.0996893613177844,-0.0258792410468134,2.247728480337284,0.8,25,0.0666251197874758,31.04250309827453,0.1752860733914887,-0.011394852163972,3.1247911531587054,0.875,16,0.0467282459563034,5.883923607076337,8.0,4,True,False,,True,4,False
limit_up_chase,20,18.0,28.0,20,9.0,210,2.5,-3.0,2.6999310325107584,0.0561091872710029,-0.0070386336233034,2.367190929001876,0.75,4,0.0095326071279324,9382.000144374606,0.1743653187121469,-2.999100552081396e-05,inf,1.0,3,0.0380945856340162,3474.903629538256,1.5,3,True,False,,True,3,False
limit_up_chase,21,14.0,25.0,25,3.0,180,6.0,-4.0,0.1038522378701622,0.0066967058543828,-0.0849665219501933,1.0205492907654512,0.4406779661016949,59,0.0044373078641826,12.127032660864574,0.1501623374387751,-0.0401397452187665,1.7985949677118147,0.4583333333333333,24,0.061630859607062,116.77199172179604,12.0,4,True,False,,True,4,False
limit_up_chase,22,16.0,24.5,20,9.5,300,6.5,-3.5,-1.4095216967128477,-0.0738340334572886,-0.0435155673167236,0.4452435597486752,0.25,8,-0.0313966594010985,4.717317138807694,0.0468066142937301,-0.0081929596125975,1.7124002182533302,0.5,2,0.0057345698192774,,1.0,2,True,False,,False,2,False
limit_up_chase,23,10.0,26.5,15,7.0,300,2.0,-2.5,1.30696129709264,0.038235058270467,-0.0499381491768877,1.218446223739068,0.5932203389830508,59,0.032376822694967,-1.8043328783922643,-0.0388461316751413,-0.0272144162500387,0.8934093646504617,0.5517241379310345,29,-0.0075637762558794,-1.3805557076602324,14.5,3,False,False,,False,3,False
