strategy,trial_id,p_opening_window_min,p_breakout_buffer_pct,p_entry_end_bar,p_take_profit_pct,p_stop_loss_pct,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error
orb,0,60,0.05,60,3.0,-3.5,0.9906732524249259,0.034450175024485545,-0.05553930463526683,1.1991689083386297,0.6363636363636364,33,0.027360635179263904,2.373326597154364,0.04317627990666071,-0.04051408489449918,1.1540223313212787,0.6296296296296297,27,0.01394017100626388,2.395670410344723,13.5,4,False,False,
orb,1,25,0.1,210,1.5,-1.5,-1.1783386955319115,-0.8707726142091847,-0.8202262016699238,0.5574113913563589,0.45642271484968117,3293,-0.8194317077518217,-1.7352481369422104,-1.3881675087978953,-0.5742243606543401,0.35527953925917377,0.40042598509052185,939,-0.5723297564489164,,469.5,3,False,False,
orb,2,50,0.05,180,4.0,-4.0,5.905353361954928,0.22282202668595114,-0.16336650222599772,1.3206738598816785,0.6030368763557483,922,0.4054522975955317,-2.5610980009834314,-0.22647399555204084,-0.2510787738413472,0.7481376091417153,0.5034246575342466,292,-0.14387268011947418,-0.4336908977341192,146.0,3,False,False,
orb,3,10,0.05,90,2.5,-2.0,-1.5048890479843948,-0.3194902498880133,-0.44567669030226154,0.7926977524649916,0.4546296296296296,2160,-0.42867193977588536,-2.0372442347911206,-0.9759030510780898,-0.4841652407785834,0.4253842403290952,0.346045197740113,708,-0.4767271688348048,,354.0,2,False,False,
orb,4,55,0.0,180,2.5,-1.5,-1.4501611210682464,-0.3577953793978722,-0.5256710401605746,0.7062027748529147,0.3752481800132363,1511,-0.5152348155498625,-2.749405446492416,-0.7548299362933055,-0.3385839882728729,0.47110770429275245,0.3116883116883117,462,-0.33166186882975435,,231.0,2,False,False,
orb,5,60,0.4,150,2.5,-2.5,-0.5766368843615862,-0.028247888760772916,-0.21198705872072532,0.9652204986788943,0.5409638554216868,830,-0.0635959052175763,-3.087165971211859,-0.5925535829116494,-0.28732581406450675,0.4596861326637048,0.42913385826771655,254,-0.28022424395527845,,127.0,3,False,False,
orb,6,55,0.2,240,1.0,-1.0,-1.0307680455882702,-1.4826917649868798,-0.9691767405152394,0.3364290210729726,0.3996946564885496,3275,-0.9691767405152394,-1.5868008547461565,-1.7507882971918478,-0.6292554331600356,0.3039161372318851,0.37682570593963,1027,-0.6249935020290875,,513.5,3,False,False,
orb,7,20,0.30000000000000004,120,3.0,-3.5,0.3908651206664538,0.030845206709829452,-0.22346269775705097,1.0359135275431866,0.5983231707317073,1312,0.043104332171769455,-2.5539643338068347,-0.6123192583330813,-0.3665456212633414,0.47384327455220887,0.4666666666666667,420,-0.33956276699475363,-6.534132105346565,210.0,3,False,False,
orb,8,25,0.25,60,1.5,-2.5,-1.497171353131842,-0.391907108183954,-0.49514424913366706,0.6522278936507334,0.6043737574552683,1006,-0.4941116410776999,-2.8925051598376523,-0.6651316818355666,-0.3143717217577314,0.39823620691418654,0.5447761194029851,268,-0.3036973705222017,,134.0,3,False,False,
orb,9,15,0.25,240,3.5,-2.0,-1.4261126274039004,-0.1849948720370626,-0.34284573366397914,0.8689339229000751,0.4007597340930674,2106,-0.28701477368353334,-2.1042943813655524,-0.8492354948358183,-0.4660763116518563,0.47997517388736033,0.296987087517934,697,-0.44885862682333566,,348.5,2,False,False,
orb,10,30,0.0,210,4.5,-2.0,-0.7448102291390746,-0.07113228759358575,-0.30994136735629885,0.9370580235824182,0.3580868470736312,1589,-0.12389956447915251,-2.6126036752886437,-0.5754946966003821,-0.34693882625953854,0.5491131692564094,0.26997840172786175,463,-0.30037490866995276,,231.5,2,False,False,
orb,11,15,0.30000000000000004,60,5.0,-3.0,1.283332020264118,0.08200988595739596,-0.216075597269569,1.1003774400468835,0.4604072398190045,884,0.13127370728737509,-2.6091400737774366,-0.4270011786762848,-0.3248287608757804,0.5650575063050565,0.3201320132013201,303,-0.2469356585899054,-2.0330982415918046,151.5,2,False,False,
orb,12,60,0.45,240,3.5,-2.0,-1.0749013059676074,-0.07630160453356499,-0.25539380687114144,0.9241318052705605,0.40837209302325583,1075,-0.14933473003936948,-2.9639035465034467,-0.5220306868186065,-0.2985084748063405,0.5627657988259946,0.31736526946107785,334,-0.27805980104558925,,167.0,2,False,False,
orb,13,25,0.05,60,2.5,-1.0,-1.2975418950135578,-0.66227900863251,-0.6979545100852099,0.5553676745059323,0.271461716937355,1293,-0.6956593599479228,-2.491348739306047,-0.8503001116207916,-0.3838752130874607,0.39715820098202026,0.24929178470254956,353,-0.3764192400014037,,176.5,2,False,False,
orb,14,30,0.05,240,2.5,-1.0,-1.123149533143323,-0.9703253379115967,-0.8758680635679957,0.5242139710328787,0.26419605499103405,3346,-0.8745168951974793,-1.788511229676659,-1.3104886732695349,-0.5563798756594671,0.39939917829463717,0.23709167544783982,949,-0.5514533027996932,,474.5,2,False,False,
orb,15,15,0.30000000000000004,120,4.5,-1.5,-1.383799119567571,-0.1793801140088625,-0.35809881305042707,0.8565478386649119,0.286117381489842,1772,-0.29167024202118697,-2.1259954805702095,-0.8728145533875208,-0.4593170871466525,0.43157110269623894,0.18998272884283246,579,-0.43199715627568414,,289.5,2,False,False,
orb,16,35,0.1,120,3.5,-3.5,1.8664963625590234,0.10113741905098785,-0.19756221025977772,1.1241376367848366,0.571157495256167,1054,0.17139373903452126,-3.1440387774346035,-0.2859948732186969,-0.21518538091004985,0.7003741486510774,0.48717948717948717,312,-0.15650639932800725,-1.6844601685288207,156.0,3,False,False,
orb,17,60,0.2,210,1.5,-2.0,-1.386125984092209,-0.43420579571708284,-0.6042239374905201,0.6423953779287959,0.5367882277671145,1563,-0.5998212122898097,-2.5732850932282894,-0.8216757728437897,-0.3680636801105225,0.4448923424212095,0.46747967479674796,492,-0.3581040651567774,,246.0,3,False,False,
orb,18,60,0.1,180,2.5,-3.5,2.330446382638726,0.09393002904799719,-0.1461507971150613,1.1242131175739007,0.6523855890944499,1027,0.1591888830345367,-2.6128974523265844,-0.37532235660634117,-0.298237420261566,0.607152028080692,0.5492063492063493,315,-0.20373009787997232,-1.1212004154191455,157.5,3,False,False,
orb,19,45,0.30000000000000004,120,5.0,-3.5,2.6266072147640696,0.13163791644096196,-0.19955111972396172,1.2064856738026448,0.5226628895184136,706,0.2366279719697182,-2.790107446765931,-0.26517007474289844,-0.2462370729261424,0.6722153060687162,0.37872340425531914,235,-0.16068409481802615,-1.0622476901315248,117.5,3,False,False,
orb,20,60,0.25,240,1.0,-3.5,-1.4899487639597284,-0.2492810120930232,-0.4102822383412701,0.7441897443403406,0.7611850060459492,1654,-0.3788749706035882,-2.8626007915980374,-0.5938843829317367,-0.31356796230224726,0.4885820398881404,0.6923076923076923,520,-0.2908358202426048,,260.0,3,False,False,
orb,21,10,0.25,150,3.0,-4.0,1.3354679580191597,0.08567569135074243,-0.20342030181053422,1.080798085950176,0.6339393939393939,1650,0.12875555066854738,-2.35931189144913,-0.6169697530313832,-0.4006701297846876,0.5241414033047691,0.4905335628227194,581,-0.35480713626785987,-1.7666555586616937,290.5,3,False,False,
orb,22,25,0.45,210,3.5,-3.5,2.496934356680321,0.13071693670017998,-0.2033449233965781,1.1441999691988707,0.5694227769110765,1282,0.22990259275957814,-2.6124818092957742,-0.4395608749890797,-0.3338565199330015,0.5919355104664608,0.4649350649350649,385,-0.26671372485386435,-1.0462757269955123,192.5,3,False,False,
orb,23,60,0.35000000000000003,150,4.5,-3.5,5.960461413637467,0.19087948859774428,-0.158300806680147,1.3338186664631522,0.560702875399361,626,0.3977921999352878,-2.867241937692022,-0.2864903164098857,-0.24811566012718836,0.6477507715811806,0.4230769230769231,208,-0.17088574466272888,-0.48104362040358245,104.0,3,False,False,
orb,24,30,0.1,90,5.0,-2.0,-0.18598628578698706,-0.010554665591860942,-0.27428797313976855,0.9903822748282959,0.35714285714285715,1036,-0.02604316503543913,-2.885976379064266,-0.48220081437984946,-0.295620750811691,0.5212016121055296,0.23825503355704697,298,-0.2511964876322864,,149.0,2,False,False,
orb,25,30,0.45,150,4.0,-3.0,1.273322889192899,0.07036631929165374,-0.20147717040993632,1.0799275556052406,0.5036630036630036,1092,0.1219736893412251,-2.5736744709415085,-0.38537419347513513,-0.32153020486698825,0.6146493317769831,0.3769968051118211,313,-0.23280229257796448,-2.021226896009733,156.5,3,False,False,
orb,26,25,0.1,180,4.5,-4.0,5.07985170205537,0.2321950908006817,-0.19046130645232956,1.2663965140472675,0.5740103270223752,1162,0.4064535345798561,-2.4843092167576533,-0.40884444330110825,-0.338261496682464,0.5968599935253049,0.44063324538258575,379,-0.24169396825140532,-0.48905152403415075,189.5,3,False,False,
orb,27,10,0.05,90,2.0,-1.0,-1.1240815738605372,-1.0238843725289304,-0.8753265426787996,0.5461191616031055,0.3163824604141291,3284,-0.8753265426787996,-1.514631742221228,-1.5842745506212679,-0.6596783902715128,0.33484138305427047,0.25390984360625574,1087,-0.6568926794744065,,543.5,2,False,False,
orb,28,60,0.30000000000000004,180,1.5,-2.5,-1.4635375196384766,-0.2365293151530377,-0.4206564544416131,0.7614309782920036,0.6050080775444265,1238,-0.38238544199133995,-2.8016295916685117,-0.6723854918218272,-0.3279439997639252,0.4594714274919347,0.5418848167539267,382,-0.3151648788284357,,191.0,3,False,False,
orb,29,40,0.45,150,5.0,-3.0,2.281138094033574,0.10849096362727059,-0.1960629756822322,1.144799537927613,0.4674698795180723,830,0.2047816969196672,-2.603478007088721,-0.22568108390505495,-0.24490506104017593,0.7308335317849374,0.32945736434108525,258,-0.1419205821958195,-1.1413066196642117,129.0,2,False,False,
orb,30,50,0.0,210,1.5,-1.5,-1.2488443160879048,-0.7023414430623601,-0.7480937893123353,0.557409252253403,0.45384961728950923,2221,-0.7463422835990102,-2.2254522880626504,-1.1159368950699404,-0.4383319534084237,0.41475765038482426,0.40773809523809523,672,-0.4283481446540457,,336.0,3,False,False,
orb,31,50,0.2,240,3.5,-4.0,4.243159673091197,0.17308266774908945,-0.16678076841493344,1.2268889002671959,0.6112730806608357,1029,0.3095592868114265,-2.4845560484110822,-0.17843697483462836,-0.23063002700608418,0.7957820422031907,0.5172413793103449,319,-0.12043317372676854,-0.5855438493553203,159.5,3,False,False,
orb,32,30,0.30000000000000004,90,4.5,-4.0,4.782480117079382,0.19389193522288195,-0.1710229412179167,1.282287431733928,0.5883905013192612,758,0.3515020160021085,-2.852595810873411,-0.41380486611423734,-0.29182656291296705,0.5411072395445017,0.4219409282700422,237,-0.2361629240620442,-0.596467887171367,118.5,3,False,False,
orb,33,30,0.4,240,2.0,-2.0,-1.363135183442618,-0.46966827879678896,-0.6260555751254765,0.6849857217681771,0.4804575786463298,2098,-0.6200202875785563,-2.195076778781671,-0.8513711923313043,-0.4456967916152245,0.46843494307469324,0.4219269102990033,602,-0.438910863981978,,301.0,3,False,False,
orb,34,15,0.5,120,5.0,-2.0,-0.3947801163334644,-0.02336649731303192,-0.23581085163521473,0.9803820604508182,0.3414448669201521,1315,-0.04805277947974962,-2.2477372830122246,-0.7263409847231,-0.42811076507672846,0.44232315130587646,0.22144522144522144,429,-0.3899644687728582,,214.5,2,False,False,
orb,35,25,0.1,120,2.0,-2.0,-1.3951116904460545,-0.4795766365905736,-0.5904565500941306,0.6716600568501857,0.4886010362694301,1930,-0.5830639090916943,-2.2528929711306516,-0.9084700762104035,-0.43213588945931725,0.39842424136479215,0.4141048824593128,553,-0.42177458171715176,,276.5,3,False,False,
orb,36,50,0.0,180,3.5,-2.5,0.313421235115102,0.024854663872952307,-0.23335651153750395,1.0315170501659396,0.4694229112833764,1161,0.03621438410989253,-2.7903904665980863,-0.46835766995558703,-0.300950134940522,0.5794206118904774,0.3772455089820359,334,-0.2412807931671821,-8.90300386179428,167.0,3,False,False,
orb,37,10,0.05,120,3.0,-3.5,1.002731663932427,0.06893859492784335,-0.20864517582751965,1.0645018610268906,0.5944254835039818,1758,0.10047246464686954,-2.5570635481057327,-0.5820822123828002,-0.3597292010327278,0.5705517844876001,0.46353322528363045,617,-0.3165366008900944,-2.5500975386352716,308.5,3,False,False,
orb,38,10,0.15000000000000002,180,1.5,-4.0,-1.3575995643116396,-0.23078830095330255,-0.36712244248687603,0.8418721996465124,0.7318352059925094,2670,-0.2937029248140305,-2.161536870696564,-0.7992506419891066,-0.45164089297131604,0.4690199413458258,0.6283084004602992,869,-0.4310262275685216,,434.5,3,False,False,
orb,39,45,0.05,240,5.0,-1.0,-1.4201019366632548,-0.3409110328117012,-0.5353085469870953,0.7201301975087979,0.19589743589743588,1950,-0.5130657396472362,-2.6837427688548816,-0.6454962823311556,-0.3436935494199107,0.5381547138305995,0.15167548500881833,567,-0.3198404692652018,,283.5,2,False,False,
orb,40,20,0.1,210,4.5,-2.0,-1.0837136592133247,-0.10362446008309245,-0.27881766969517685,0.9157478613369898,0.355039637599094,1766,-0.16582267897068415,-2.3980518745080945,-0.6741899625207083,-0.3967672219729839,0.4934887050100407,0.2690909090909091,550,-0.36633330690029675,,275.0,2,False,False,
orb,41,20,0.2,180,4.0,-3.5,3.187905450602134,0.16826815096258108,-0.19966525853434536,1.1883013542859264,0.5532075471698114,1325,0.2817659952010485,-2.519467867756658,-0.5279006587655908,-0.3630892382679391,0.5244149722830536,0.425531914893617,423,-0.3101995313501741,-0.7903207628948905,211.5,3,False,False,
orb,42,50,0.15000000000000002,210,3.0,-2.5,-0.3146967050732631,-0.017777569272244116,-0.24888900490253552,0.9847144438688237,0.49566587864460204,1269,-0.040271379101824434,-2.863852732160861,-0.510219255729717,-0.3016582045214009,0.5515485778762448,0.39118457300275483,363,-0.2597318642977686,,181.5,3,False,False,
orb,43,60,0.5,120,4.5,-2.0,2.8214534749284415,0.10082034935542296,-0.16514824536061942,1.176816111940665,0.39928698752228164,561,0.21260677366345315,-3.1891239090291386,-0.48122177977855796,-0.2653666337766166,0.4855983393115307,0.24175824175824176,182,-0.2460178064381947,-1.1303124213699898,91.0,2,False,False,
orb,44,45,0.05,90,2.5,-4.0,2.495721880673629,0.12154489238485258,-0.16782932113719126,1.1802258544565771,0.6942675159235668,785,0.19281195658793604,-3.039256670651414,-0.2712385760073684,-0.2352005577057518,0.642724002214655,0.5555555555555556,243,-0.17237804874672336,-1.217786602820935,121.5,3,False,False,
orb,45,35,0.0,180,5.0,-3.5,5.498303226486873,0.215309275914112,-0.17349497478349,1.2939131247960116,0.52046783625731,1026,0.4015502556835895,-2.3077909007083077,-0.1872908431247703,-0.2408924241642286,0.7933829802253463,0.42042042042042044,333,-0.1152144701212634,-0.41972783341432135,166.5,3,False,False,
orb,46,55,0.15000000000000002,60,1.5,-1.5,-1.6953378253571074,-0.3593973483884333,-0.2866338038462362,0.40516915547794125,0.41420118343195267,169,-0.2849117295846859,-4.748584790378868,-0.2253422623902952,-0.07438311694635938,0.5925446741890233,0.4915254237288136,59,-0.06359473435783014,,29.5,4,False,False,
orb,47,60,0.0,90,1.5,-4.0,3.9594938114352534,0.08973149307719087,-0.07935091792153735,1.1765583378894395,0.779050736497545,611,0.14762461917662195,-3.7479904578385934,-0.3782540234288033,-0.20061006354047173,0.5370690879542159,0.6651162790697674,215,-0.1895660542520089,-0.9465832342038708,107.5,3,False,False,
orb,48,35,0.05,180,2.5,-3.0,-0.9980763891448036,-0.1044325103168478,-0.2958580578174344,0.9104819334699207,0.5747051114023591,1526,-0.16169431273576174,-2.6997817934606747,-0.4739655667690283,-0.3170787092116914,0.5862930397147178,0.49330357142857145,448,-0.2534365904919804,,224.0,3,False,False,
orb,49,60,0.35000000000000003,90,5.0,-3.5,8.722223983343412,0.16637195037911168,-0.10302434502820373,1.4004943393054665,0.5549295774647888,355,0.3814074565761303,-3.255798545858217,-0.39334997279613926,-0.23847798494931952,0.47439296975860623,0.4,120,-0.20220033068845478,-0.37327619103519066,60.0,3,False,False,
