strategy,trial_id,p_min_change_pct,p_entry_hhmm_min,p_entry_hhmm_max,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
close_to_open,65,2.5,1500,1505,0.6058992630518726,0.0298798003230975,-0.2154967956726346,1.0538765203565987,0.4007220216606498,831,0.0638002805629334,4.376475805542207,0.0672029193858757,-0.1217410319330007,1.1842239429400163,0.3901639344262295,305,0.0665221823112907,7.2231079858031215,152.5,5,True,True,,True,5,True
close_to_open,66,5.0,1490,1505,2.863576759950117,0.0716333469177327,-0.1224646295118939,1.1724458947263503,0.4078947368421052,380,0.1635777624284942,3.710361790893431,0.0618888324549504,-0.1258279101172799,1.1930121645639449,0.378698224852071,169,0.0594748944288385,1.2957088640983607,84.5,5,True,True,,True,5,True
close_to_open,67,2.0,1440,1515,0.3608904132536968,0.0231248998471471,-0.265262779470549,1.036962466722697,0.3902662993572084,1089,0.0471514262460168,2.701581251224279,0.0598520320482409,-0.1914162540864324,1.1357694639643583,0.376,375,0.0648708530443773,7.485877019750967,187.5,4,False,False,,False,4,False
close_to_open,68,4.0,1490,1515,0.9796306677978696,0.0434723005419721,-0.2119973356532712,1.0907073421101177,0.4145454545454545,550,0.0997677453279559,14.424507825630135,0.1453577150194838,-0.1168192481426817,1.4139087817881262,0.3856502242152466,223,0.1606026097243269,14.724434728095297,111.5,5,True,True,,True,5,True
close_to_open,69,5.0,1430,1500,2.852624701604266,0.0806800327718406,-0.1656598721304683,1.1946854344599165,0.4088888888888889,450,0.2153581147603966,0.7057005634743587,0.0222119518334833,-0.1463760115269797,1.0529079943545545,0.3351063829787234,188,0.0149339640281063,0.2473864028021229,94.0,3,False,False,,False,3,False
close_to_open,70,1.5,1490,1510,-0.0449681208094557,0.0046164977441344,-0.290861709641558,1.0058045467255452,0.3878787878787879,1155,-0.0066131784947203,4.479131963617804,0.0731922201974709,-0.1327242873947108,1.1562308597467628,0.3746770025839793,387,0.0728872010319694,,193.5,4,True,False,,True,4,False
close_to_open,71,2.0,1460,1505,0.3561902823667821,0.0217397925766236,-0.2391106250286868,1.0363004029801766,0.389917695473251,972,0.0420523276324324,0.5433115687475504,0.0198133302029839,-0.1517146764821408,1.0374764907072729,0.3696275071633237,349,0.0120155228580158,1.5253407957606284,174.5,4,False,False,,False,4,False
close_to_open,72,3.0,1500,1505,0.4555415274140491,0.025604073078887,-0.2256052123558617,1.0468290835795917,0.4053295932678822,713,0.0505375184861394,6.764848956477287,0.0889774156920033,-0.1169766653829689,1.267110685682035,0.4007352941176471,272,0.0918858895227978,14.85012572811744,136.0,5,True,True,,True,5,True
close_to_open,73,4.5,1450,1510,2.019153667234488,0.0685575611424479,-0.175629809052524,1.1558739885297429,0.4093686354378819,491,0.1652856658461974,7.860831980750968,0.1007353660112992,-0.1357038741085745,1.3268292865736713,0.3640776699029126,206,0.1156893134516732,3.893132111889964,103.0,5,True,True,,True,5,True
close_to_open,74,5.0,1460,1500,4.495092706459463,0.0958476746933682,-0.1142729144769454,1.2563287114967818,0.4112676056338028,355,0.2323373952375904,5.36645616685641,0.0731599672011997,-0.1017792152167444,1.2439508907862369,0.3664596273291925,161,0.0679226413886582,1.193847717344026,80.5,5,True,True,,True,5,True
close_to_open,75,5.0,1440,1500,3.0631210468500565,0.0883062033703753,-0.1561833330744576,1.2164239786679285,0.3975903614457831,415,0.2177860819685713,0.2863431232464579,0.0146221915871359,-0.1435585740922841,1.026488155953519,0.3225806451612903,186,0.0060931470761573,0.0934808382910356,93.0,3,False,False,,False,3,False
close_to_open,76,5.5,1430,1500,6.888333289401317,0.1032596193818809,-0.0906592899722674,1.2752126720216934,0.3964194373401534,391,0.2770117379093277,2.099953248558229,0.0409400024033421,-0.1215848654769925,1.1183085606981749,0.3275862068965517,174,0.0348840081244268,0.3048565103243924,87.0,3,False,False,,False,3,False
close_to_open,77,3.0,1450,1515,0.4205227125660918,0.0234302497462706,-0.2200934779891384,1.0409481578229756,0.4046094750320102,781,0.0456204495654699,9.09400712280667,0.1111367584735064,-0.1424352963425618,1.300858528208109,0.3679245283018867,318,0.1334764879422514,21.625483834900837,159.0,5,True,True,,True,5,True
close_to_open,78,5.0,1500,1505,2.863576759950117,0.0716333469177327,-0.1224646295118939,1.1724458947263503,0.4078947368421052,380,0.1635777624284942,3.710361790893431,0.0618888324549504,-0.1258279101172799,1.1930121645639449,0.378698224852071,169,0.0594748944288385,1.2957088640983607,84.5,5,True,True,,True,5,True
close_to_open,79,4.5,1430,1505,2.5779607670505973,0.0777997879717394,-0.1793716148533334,1.177903040185379,0.4136029411764705,544,0.2111280350114373,2.451765450797493,0.0482463066297003,-0.1457638115072718,1.138087699143803,0.3674418604651163,215,0.0471537966086972,0.95104839535728,107.5,5,False,False,,False,5,False
close_to_open,80,4.5,1430,1515,2.01935316633637,0.0665154311967919,-0.1876388115519852,1.1450367881726096,0.4165170556552962,557,0.1757676863891961,6.091860727134254,0.0927526497147572,-0.1596958317650598,1.278782762791619,0.3721973094170404,223,0.1078938148962629,3.0167386412087924,111.5,4,True,False,,True,4,False
close_to_open,81,3.5,1500,1510,1.3060134933060998,0.0521160132502084,-0.1994965112524676,1.102971069480293,0.4149443561208267,629,0.1237720897917198,20.121408231024308,0.1576139247717595,-0.0924824372350013,1.450005837937092,0.3803921568627451,255,0.1717559729547957,15.406738394477143,127.5,5,True,True,,True,5,True
close_to_open,82,4.5,1500,1505,1.6817977576438616,0.0570444654063824,-0.1623841316616298,1.1306195185078387,0.4185022026431718,454,0.1293977301886819,5.076818839370072,0.07661615827298,-0.125183522134949,1.2442020130985467,0.3915343915343915,189,0.0770069607111989,3.0186856988574617,94.5,5,True,True,,True,5,True
close_to_open,83,3.0,1470,1505,0.4555415274140491,0.025604073078887,-0.2256052123558617,1.0468290835795917,0.4053295932678822,713,0.0505375184861394,6.764848956477287,0.0889774156920033,-0.1169766653829689,1.267110685682035,0.4007352941176471,272,0.0918858895227978,14.85012572811744,136.0,5,True,True,,True,5,True
