strategy,trial_id,p_lookback_days,p_buffer_pct,p_entry_hhmm_min,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error
trend_followthrough,10,9,0.5,1440,9.530166804273692,0.1679301504357525,-0.13465263207035302,1.6841687960530718,0.5573248407643312,314,0.5160052976314027,18.625219533885645,0.12615579282506104,-0.04246742484854877,1.6306540345732774,0.3835616438356164,73,0.09185239642531684,1.954343498534924,36.5,5,True,True,
trend_followthrough,11,5,0.6000000000000001,1440,10.036735400383185,0.16023097728210112,-0.13760220853206365,1.635113228069611,0.5401069518716578,374,0.5483953156689334,14.446165037464162,0.1051070179247126,-0.042508706284261046,1.447487151364683,0.43373493975903615,83,0.07486542748754643,1.4393290707766027,41.5,5,True,True,
trend_followthrough,12,14,0.5,1470,9.745477514520626,0.1458334881513769,-0.11026084067245596,1.6551532441299974,0.548,250,0.44450487584098397,1.6581317966647917,0.024536652740646578,-0.052965739597853924,1.1003390887278317,0.32653061224489793,49,0.012774646634837739,0.17014371991461663,24.5,3,False,False,
trend_followthrough,13,4,0.7000000000000001,1440,11.48664605097959,0.1535056997036151,-0.1112334370810328,1.5659060649745828,0.5190839694656488,393,0.5141427220863986,6.689513481526205,0.0624712072366199,-0.04273553315348387,1.232189132843722,0.42045454545454547,88,0.03864403062301691,0.5823730836518392,44.0,5,True,True,
trend_followthrough,14,15,0.1,1470,10.505927664399795,0.14851927414636107,-0.10570939492112945,1.6358110562282087,0.5437956204379562,274,0.4570945241888329,12.50733996780565,0.10033313596616927,-0.050679242382661256,1.565192317505182,0.3888888888888889,54,0.07684090652677478,1.190503149016322,27.0,5,True,True,
trend_followthrough,15,14,0.9,1460,9.061489896448709,0.14983307178195407,-0.12377438729527193,1.7205128106729657,0.5431034482758621,232,0.4609185749421789,2.4014175130028255,0.032489482029245446,-0.052965739597853924,1.145373363189053,0.34782608695652173,46,0.01821854462511996,0.26501353976501874,23.0,3,False,False,
trend_followthrough,16,5,0.0,1460,11.534389153727998,0.14627278495005985,-0.1065586195002058,1.5648392392761639,0.5138539042821159,397,0.4977699795725483,8.856826345748424,0.08046875196257286,-0.05072007281790048,1.3180922496091814,0.3855421686746988,83,0.05754286980186274,0.7678626260746398,41.5,5,True,True,
trend_followthrough,17,12,0.1,1460,10.564950828044648,0.14555306420391018,-0.11137693390390105,1.6282553199569216,0.5304054054054054,296,0.4799223795312908,13.370822171792678,0.10633160577570139,-0.050679242382661256,1.6030706932166718,0.43103448275862066,58,0.0811413799332974,1.265583000755654,29.0,5,True,True,
trend_followthrough,18,6,0.6000000000000001,1470,16.753287659631063,0.18450264620519496,-0.10277076814285659,1.8329194889895482,0.55,320,0.6563402768262085,-0.9485595629644121,-0.010865714767991624,-0.07732467944120125,0.9427928299128437,0.35714285714285715,70,-0.011421161694352144,-0.05661930853429285,35.0,4,False,False,
trend_followthrough,19,17,1.0,1480,11.148159630944441,0.15431963895193004,-0.11504952684557676,1.8521146753354227,0.5607476635514018,214,0.5157805679380356,5.75178970748899,0.06271575353474892,-0.050679242382661256,1.346661641409372,0.4,40,0.03932684852903123,0.5159407380141464,20.0,5,True,True,
trend_followthrough,20,8,0.5,1480,14.709425935768811,0.16732411825359897,-0.09676328472414411,1.7720947097609792,0.5436241610738255,298,0.562183117547133,1.019994675254615,0.01827864127367181,-0.05781906433789826,1.0590849066293462,0.36764705882352944,68,0.00867815457849841,0.06934292879331891,34.0,4,False,False,
trend_followthrough,21,9,1.0,1470,13.921767500940234,0.1690240704560177,-0.09546592779587976,1.8576420391490955,0.5490196078431373,255,0.5312527550241679,0.927199503115459,0.01871300292643934,-0.06668921163706217,1.0626317867062358,0.36666666666666664,60,0.009088336762357985,0.06660070303952703,30.0,4,False,False,
trend_followthrough,22,5,0.9,1450,20.398348383793607,0.19561375089525354,-0.1085697994328093,1.9444489961494995,0.5451895043731778,343,0.801270410115275,8.190598534430144,0.07066551815336788,-0.04634498938850671,1.3196740536150595,0.3698630136986301,73,0.04972023838821493,0.40153243685834566,36.5,4,True,True,
trend_followthrough,23,20,0.30000000000000004,1450,14.800628740271028,0.17863785628803847,-0.11810897181444995,1.9365483541167228,0.5669291338582677,254,0.6643989251997,21.999638695497605,0.13502815795993503,-0.046108469058460146,1.955038982391979,0.35555555555555557,45,0.11137917834651856,1.4863989281508556,22.5,5,True,True,
trend_followthrough,24,17,0.6000000000000001,1470,8.708209020081286,0.14114413476560822,-0.12567963581315467,1.7022445832809086,0.5579399141630901,233,0.4514715076802105,2.84035315663215,0.03582080721477547,-0.050679242382661256,1.1643377633082712,0.34782608695652173,46,0.020486435488330068,0.3261696119239036,23.0,3,False,False,
trend_followthrough,25,20,0.30000000000000004,1480,12.86089270210676,0.15457415783171244,-0.09559134545644266,1.785611577134997,0.569672131147541,244,0.4978720558483678,22.544850273705382,0.1323895026805937,-0.050679242382661256,1.9580188218377421,0.38636363636363635,44,0.12176650907973552,1.7529770907747546,22.0,5,True,True,
trend_followthrough,26,4,0.30000000000000004,1430,12.141213573633221,0.14350495150142079,-0.09009717712380678,1.4645391967745125,0.5032679738562091,459,0.45127749471773826,3.1266983638916725,0.035644726325022115,-0.043057485516348484,1.1092670185374836,0.3711340206185567,97,0.019228468751459893,0.25752766351807266,48.5,4,True,True,
trend_followthrough,27,13,0.6000000000000001,1470,7.8835864927991866,0.13849487481380518,-0.1334383871425827,1.647527038299348,0.541501976284585,253,0.43656276138370753,1.9810962541897443,0.028126670199773447,-0.052965739597853924,1.1189842239974006,0.35294117647058826,51,0.01516028968000338,0.2512937805653891,25.5,4,False,False,
trend_followthrough,28,5,0.30000000000000004,1480,15.788348754874836,0.15391331688205076,-0.0846463994947926,1.6085401435727458,0.5184210526315789,380,0.5336936002235981,4.758070414225363,0.052323677336517216,-0.053882491918433216,1.193390405189361,0.3670886075949367,79,0.0350150077554634,0.30136593054142247,39.5,4,True,True,
trend_followthrough,29,9,1.0,1500,13.921767500940234,0.1690240704560177,-0.09546592779587976,1.8576420391490955,0.5490196078431373,255,0.5312527550241679,0.927199503115459,0.01871300292643934,-0.06668921163706217,1.0626317867062358,0.36666666666666664,60,0.009088336762357985,0.06660070303952703,30.0,4,False,False,
trend_followthrough,30,15,1.0,1500,8.60425219975921,0.1449831663398109,-0.13018549888227096,1.7250594599210662,0.5426008968609866,223,0.460421717077488,4.339283451230799,0.04987917032906374,-0.050679242382661256,1.2526326415513502,0.3902439024390244,41,0.03042827822942784,0.5043184870095084,20.5,5,True,True,
trend_followthrough,31,7,0.4,1450,22.662103046823653,0.18510719612100218,-0.08904350430737305,1.8694957062775073,0.5481049562682215,343,0.7448454331482812,17.682636290463684,0.12620507421517668,-0.046108469058460146,1.6381412927741619,0.40540540540540543,74,0.09407846953287846,0.7802734041906187,37.0,5,True,True,
trend_followthrough,32,10,0.8,1470,14.389105727336228,0.17047330349274445,-0.09770113525762619,1.8728024583435157,0.5606060606060606,264,0.5564873768962237,3.145792659932477,0.03867737720513027,-0.05113795209050583,1.1613013072822598,0.375,56,0.022748660984911018,0.21862322228657635,28.0,4,True,True,
trend_followthrough,33,16,0.9,1490,9.730055590127035,0.15040225474894153,-0.1283652374266003,1.789605244640667,0.5555555555555556,225,0.5044979436046721,5.05795824175862,0.05715849728985039,-0.050679242382661256,1.3061376828465554,0.38095238095238093,42,0.03500964127778183,0.5198282985033371,21.0,5,True,True,
trend_followthrough,34,14,0.30000000000000004,1450,20.4395568851432,0.18506333387709786,-0.09277711637001787,1.912464748041128,0.5516014234875445,281,0.7090557659779868,13.2133315245526,0.10007889269772988,-0.046108469058460146,1.545555561445193,0.3018867924528302,53,0.07437865541678357,0.6464588052863763,26.5,4,True,True,
