strategy,trial_id,p_fast_period,p_slow_period,p_signal_period,p_entry_hhmm_min,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
macd_cross,12,14,22,11,1470,3.632339402354145,0.07521486425945,-0.0910323264017793,1.4496211254495657,0.4796747967479675,123,0.154850937248913,1.8653357037308596,0.0313235464900196,-0.0574695479362503,1.143414059519989,0.5116279069767442,43,0.0154744753961337,0.513535630101615,21.5,5,False,False,,False,5,False
macd_cross,13,16,30,11,1460,1.918914132081055,0.056885821760042,-0.1020042408381422,1.273507299263141,0.4385964912280701,114,0.0942737504344073,21.65108324635946,0.1178090700757605,-0.0283430348658776,1.8605633497580587,0.5675675675675675,37,0.074822204933824,11.28298702083086,18.5,5,True,True,,True,5,True
macd_cross,14,8,20,12,1460,2.6152017630412505,0.0595058415688231,-0.0976174823989119,1.2767329911180945,0.4645161290322581,155,0.1214083191885719,0.4355778715273868,0.0117312183680153,-0.0616808119308909,1.0368023889989266,0.4385964912280701,57,0.0040058767931825,0.1665561249166672,28.5,4,False,False,,False,4,False
macd_cross,15,12,22,8,1440,0.7939198918463477,0.0339718431907813,-0.1500768981819906,1.1360074711896633,0.4415584415584415,154,0.0583710743961989,-3.1307952408477737,-0.0565173366906329,-0.0698403759240442,0.7604215780662833,0.4107142857142857,56,-0.0365231071075756,-3.943464917558327,28.0,4,False,False,,False,4,False
macd_cross,16,14,28,10,1480,0.9418625700233244,0.0282687080873026,-0.1064813002207339,1.136156332349581,0.421875,128,0.0493453523428608,10.392691454177418,0.0823335383284128,-0.0386307653650838,1.4958479646672072,0.4761904761904761,42,0.0522144545224223,11.034190958368852,21.0,5,True,True,,True,5,True
macd_cross,17,10,30,9,1460,1.579348583811763,0.0488893075272418,-0.1057698407818335,1.1932549396389946,0.4625850340136054,147,0.0809621340422064,29.280512881204995,0.1694591853680924,-0.0503216589718408,2.280072964846139,0.5660377358490566,53,0.1463241881948678,18.539613851766894,26.5,5,True,True,,True,5,True
macd_cross,18,12,40,12,1440,2.4040268425265814,0.0628547362019733,-0.1022954876361944,1.3492414581006509,0.4336283185840708,113,0.1171826972158576,23.980893819464985,0.1432742191051744,-0.0354943273401878,2.0938671106938807,0.5142857142857142,35,0.0973110680481967,9.975302020447314,17.5,5,True,True,,True,5,True
macd_cross,19,16,40,8,1460,3.91781385840241,0.0869530420486943,-0.0801041299308731,1.4388642884582938,0.4491525423728814,118,0.1474677601095735,25.871139966286503,0.1258891407157059,-0.0287822983915627,1.9144841542059277,0.5128205128205128,39,0.0875453132092316,6.603463283688556,19.5,5,True,True,,True,5,True
macd_cross,20,10,34,10,1470,1.3846652705083664,0.0357721935650886,-0.0986800510342783,1.1719733790269011,0.4285714285714285,133,0.0666746406245499,19.59734049876118,0.1447674010238966,-0.0607773652442432,2.1794945622650266,0.5434782608695652,46,0.1255607523765456,14.153124885963384,23.0,5,True,True,,True,5,True
macd_cross,21,16,26,12,1480,1.2806387040458238,0.0416077380688484,-0.1040571525900163,1.1982615671387422,0.4482758620689655,116,0.0650752666180953,13.121462257503715,0.0927336247752445,-0.0343640073329704,1.634442569638087,0.5128205128205128,39,0.0577284303603877,10.24602974753932,19.5,5,True,True,,True,5,True
macd_cross,22,8,26,7,1480,2.9869957990519023,0.0648005757791292,-0.0908356748181466,1.29989180887768,0.4426229508196721,183,0.1286054532324922,1.9381903771855649,0.0390479591192376,-0.087666006326602,1.1681593693248598,0.3898305084745763,59,0.0239462223709485,0.6488761644059771,29.5,5,False,False,,False,5,False
macd_cross,23,14,28,7,1460,1.731103047058227,0.0521353586823894,-0.105704045856033,1.2181218547761072,0.4718309859154929,142,0.0883764707226153,40.9213563029232,0.1864751456025346,-0.0472984544486614,2.9919525781357623,0.5918367346938775,49,0.1763156259653475,23.638891036823864,24.5,5,True,True,,True,5,True
macd_cross,24,16,30,8,1500,3.4396222383393256,0.0644265986917625,-0.0739511932871267,1.3706793249648996,0.4341085271317829,129,0.120991681692339,1.833520201900007,0.0305954184574773,-0.0625001182743064,1.139354236050116,0.4418604651162791,43,0.0164943559500352,0.5330585962210908,21.5,5,False,False,,False,5,False
macd_cross,25,14,40,10,1450,1.5396549902131684,0.0488335058169511,-0.1101775870259235,1.2336713165788529,0.4137931034482758,116,0.0821695438211804,20.85245076651832,0.1239459720357258,-0.0324095945834751,1.9553138485945345,0.5,36,0.0809660222877146,13.543586647052178,18.0,5,True,True,,True,5,True
macd_cross,26,12,24,8,1470,1.631744454064337,0.0484319636580944,-0.1029858323319998,1.196255661437707,0.4635761589403973,151,0.081428414656578,-2.8158455749901967,-0.0586084187388178,-0.0787121704297565,0.76562350997118,0.4181818181818181,55,-0.0370791269125003,-1.7256657854583228,27.5,4,False,False,,False,4,False
macd_cross,27,16,32,11,1490,3.0463286288303606,0.0716317983426293,-0.0888370273001934,1.3909642298904583,0.4363636363636363,110,0.12829268359724,64.6053010525865,0.182443253615554,-0.0189135117529708,2.9164592550765103,0.6666666666666666,36,0.1279354367327276,21.207594099062035,18.0,5,True,True,,True,5,True
macd_cross,28,12,26,8,1500,2.542548185157843,0.0678115264770234,-0.0970211844614241,1.2853761829554184,0.4797297297297297,148,0.1175260570627458,3.776242747186507,0.0599021348639987,-0.0775403934619512,1.277239820219129,0.4727272727272727,55,0.0394863561050298,1.4852197371245004,27.5,5,True,True,,True,5,True
macd_cross,29,8,20,7,1450,3.821982062599704,0.0725729533949078,-0.082457121326531,1.3391736853877314,0.4598930481283422,187,0.148047107395306,1.5419205692541271,0.0357918528143632,-0.0928515038673839,1.1397443675511223,0.40625,64,0.0203818431819227,0.4034348000590343,32.0,4,False,False,,False,4,False
macd_cross,30,10,40,10,1440,7.697876521597514,0.088361713424011,-0.052663507594177,1.5146965778723227,0.4477611940298507,134,0.1870965503622177,4.824977715912247,0.0653362808902953,-0.0604079329646449,1.392493382905322,0.5333333333333333,45,0.0393232790506499,0.6267933374061107,22.5,5,True,True,,True,5,True
macd_cross,31,14,32,11,1500,2.103353799231193,0.0617768115075033,-0.1023271626090558,1.3069628002139182,0.4416666666666666,120,0.1032278793717549,3.712944271117295,0.0536249482820411,-0.0610398254684783,1.305710531342556,0.5128205128205128,39,0.0312829643738192,1.765249513645508,19.5,5,True,True,,True,5,True
macd_cross,32,16,28,11,1430,2.325215256183629,0.0647147783569554,-0.1017957196466056,1.3370970641324251,0.475,120,0.1130066799405986,36.54330655617628,0.1195505591057226,-0.0171613790122239,2.138851307509348,0.5263157894736842,38,0.0761709771447529,15.716096158836814,19.0,5,True,True,,True,5,True
macd_cross,33,8,40,11,1470,1.7796770511152669,0.038257505961731,-0.0852701576787796,1.1755528089949816,0.4214285714285714,140,0.0737995823280635,21.193228414648427,0.1446621830107798,-0.0631013080824969,2.225518107877268,0.5,46,0.1365809482026059,11.908468674902172,23.0,5,True,True,,True,5,True
macd_cross,34,12,22,9,1490,3.3843636036398475,0.070522093588345,-0.0782392862111268,1.300078274688368,0.48,150,0.1256777447797952,-1.585295638130792,-0.0217207975959079,-0.0664567520152089,0.8994419193644596,0.4259259259259259,54,-0.0166472401922957,-0.4684176476859115,27.0,4,False,False,,False,4,False
macd_cross,35,10,34,7,1470,0.9303360102863436,0.0358832711543117,-0.1383093608995285,1.1423323490605368,0.4528301886792453,159,0.0629012073182979,12.91950483045028,0.1153786639052164,-0.0652405585401112,1.7608000591269903,0.490566037735849,53,0.0965668635250804,13.886923313302525,26.5,5,True,True,,True,5,True
macd_cross,36,16,24,11,1440,2.201825405997981,0.045298779034676,-0.080859908196296,1.2468580495588917,0.44,125,0.0860811800728904,3.2731933804001745,0.0462906005212988,-0.0579292508105653,1.2674473581870618,0.4871794871794871,39,0.026527849673652,1.486581711467079,19.5,5,True,True,,True,5,True
macd_cross,37,12,40,11,1460,2.800353198753271,0.0749783154046907,-0.0973664491800237,1.3824155527439903,0.4482758620689655,116,0.1292024181253368,12.763875187163844,0.1016461573416076,-0.0403760518881499,1.6941607976873776,0.5263157894736842,38,0.0646832421645382,4.557951901512414,19.0,5,True,True,,True,5,True
