strategy,trial_id,p_bb_period,p_bb_num_std,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
bb_lower_bounce,88,15,2.75,270,3.0,-1.5,-1.3319898505294938,-0.8409281338626458,-0.6546640579738622,0.7057883802605782,0.3365247213489568,6998,-0.6451440338238754,-1.676030539810676,-1.4854441036708927,-0.5951277671705754,0.4963834909320175,0.2678733031674208,3315,-0.5936845843315277,,1657.5,2,False,False,,False,2,False
bb_lower_bounce,89,30,1.5,90,1.25,-2.5,-1.3147298347299892,-0.8148645475952292,-0.6663937855064292,0.6156776866545225,0.634279705573081,4755,-0.6509500096386168,-1.95771347021608,-1.3324769303223627,-0.5060477363377196,0.359457406234384,0.533096926713948,1692,-0.5060477363377196,,846.0,3,False,False,,False,3,False
bb_lower_bounce,90,30,1.5,210,3.25,-1.0,-1.179335923634278,-1.3380012031008548,-0.817848628416311,0.5714511927079287,0.2232244949815779,7871,-0.8141132394538128,-1.331323818361128,-2.1574967518775754,-0.7510563668465987,0.3068713866970046,0.1708948982436576,3587,-0.7503522507398049,,1793.5,2,False,False,,False,2,False
bb_lower_bounce,91,15,2.25,120,1.0,-2.0,-1.1274697048336229,-1.5652248919640477,-0.8718466248892904,0.4976948994303917,0.6057100664533596,8126,-0.8716336095360229,-1.5371031664374015,-1.9068014230452752,-0.6499568324192224,0.3458362689921705,0.5285622593068036,3116,-0.6498845465959332,,1558.0,3,False,False,,False,3,False
bb_lower_bounce,92,20,3.0,60,2.25,-2.25,-1.437842021107108,-0.4786679595415316,-0.506465131273061,0.7472120201274607,0.5103734439834025,3615,-0.481359870701012,-2.3277696721055525,-0.959453037297612,-0.4176930302684357,0.4744434043550238,0.407715582450832,1322,-0.4176930302684357,,661.0,3,False,False,,False,3,False
bb_lower_bounce,93,35,1.75,360,1.25,-1.75,-1.14872631093858,-1.467514402237717,-0.85046166786799,0.5693168669192129,0.5291938785456672,10259,-0.8504246527837912,-1.3806385358837647,-1.483867025505449,-0.7241565798748814,0.4508943073420282,0.4646464646464646,4752,-0.7228501927383717,,2376.0,3,False,False,,False,3,False
bb_lower_bounce,94,40,2.5,240,3.25,-2.5,-1.1764991112438898,-0.191054852028066,-0.3182063362463861,0.8948608462136937,0.4583217173125174,3587,-0.2105026001883334,-2.2205478781233965,-0.8196542449824968,-0.4364338737332617,0.5548096630899795,0.3679026651216686,1726,-0.4081004347013213,,863.0,3,False,False,,False,3,False
bb_lower_bounce,95,15,3.0,120,4.0,-2.5,-1.0289991937074243,-0.1532687981845831,-0.3160124939453225,0.9146928969340132,0.4277165354330708,3175,-0.17980475076367,-2.7528581271916464,-0.6214123134081087,-0.330557106849011,0.65246349462646,0.334056399132321,1383,-0.304458133591554,,691.5,2,False,False,,False,2,False
bb_lower_bounce,96,25,1.5,120,3.75,-1.75,-1.362937792648326,-0.3001803421177876,-0.3904596891110086,0.8456582921873828,0.352760736196319,3912,-0.3180794173642945,-2.191667388576539,-0.8152065376154533,-0.4413020254872563,0.5643369424199915,0.2695497630331753,1688,-0.4026503205353411,,844.0,2,False,False,,False,2,False
bb_lower_bounce,97,40,2.25,360,3.75,-2.25,-1.2071318416326864,-0.1679159681696685,-0.2802980832928998,0.9174540058909046,0.4116331096196868,4023,-0.1879175295213063,-2.3697086901115845,-0.5096092530642802,-0.40306119156951,0.6690133427657505,0.3287059990084283,2017,-0.3738009147832161,,1008.5,2,False,False,,False,2,False
bb_lower_bounce,98,20,1.75,90,2.5,-3.0,-1.1497051753192642,-0.1705457247180228,-0.2993271548455076,0.9014813642915231,0.5736552567237164,3272,-0.1915013354959502,-2.313727767356865,-0.854305947527444,-0.4184632714765525,0.5151318962946656,0.4541249036237471,1297,-0.405496064713461,,648.5,3,False,False,,False,3,False
bb_lower_bounce,99,40,2.25,150,1.75,-1.25,-1.1549045326838907,-1.3686984286496544,-0.8433150460284989,0.5608596836224901,0.3768409674368329,7401,-0.8409143200487633,-1.492786709657577,-2.0580481975112006,-0.6694538021734361,0.3318568188414681,0.3006702840727737,3133,-0.6694538021734362,,1566.5,2,False,False,,False,2,False
bb_lower_bounce,100,20,2.0,150,1.75,-3.0,-1.4276402910417525,-0.4748671983180775,-0.4733407045813135,0.7734293270826318,0.6291009799744355,4694,-0.433118722858525,-2.0538888183959787,-1.0484541642578993,-0.4804839203070083,0.481336050275435,0.5145780051150896,1955,-0.4796526122986225,,977.5,3,False,False,,False,3,False
bb_lower_bounce,101,35,1.75,240,2.25,-2.0,-1.3507286342522826,-0.6409189824173644,-0.5869130553804576,0.7372095619817569,0.460686399128382,5507,-0.5475984330006638,-1.743625489398437,-1.3360238905005588,-0.5711588853733628,0.4554481217961824,0.3785942492012779,2504,-0.5632557058868517,,1252.0,3,False,False,,False,3,False
bb_lower_bounce,102,40,1.5,180,2.25,-1.0,-1.1341291087930532,-1.4859484011546866,-0.8645332348216168,0.5413487790804172,0.2787005373717635,8188,-0.862495137057824,-1.3644871546026938,-2.2250538723832807,-0.7327600758529836,0.3062979440745356,0.2151680551565642,3481,-0.7327600758529836,,1740.5,2,False,False,,False,2,False
bb_lower_bounce,103,25,2.75,300,2.25,-3.0,-1.3988283575556022,-0.2306037656340156,-0.3066112708101221,0.8894092401615967,0.5843060959792478,4626,-0.2459641786406624,-2.046544891639265,-0.827318199519401,-0.4783985614379942,0.5885043523349761,0.4834254143646408,2172,-0.4417856209980788,,1086.0,3,False,False,,False,3,False
bb_lower_bounce,104,10,2.0,120,3.25,-2.0,-1.3888723093763995,-0.3837330545220169,-0.4462793383318599,0.8277264748914578,0.4063492063492063,4410,-0.3857784684197223,-2.131879574383221,-0.986044042164988,-0.4600480366765155,0.5510921287704789,0.315126050420168,1904,-0.4488813038076978,,952.0,2,False,False,,False,2,False
bb_lower_bounce,105,10,1.5,330,2.5,-1.75,-1.3449224230956356,-0.8220725510678303,-0.6374483052437443,0.7332512504312079,0.4092899800928998,7535,-0.6251753710457173,-1.5647371206555958,-1.5629713467382622,-0.6383147820996198,0.4975101543041298,0.3380594940227968,3597,-0.6370553579697374,,1798.5,2,False,False,,False,2,False
bb_lower_bounce,106,35,3.0,210,2.5,-1.0,-1.126873704505073,-1.5527079619545194,-0.8706347436940256,0.5431035235359047,0.2606033114084826,8818,-0.8646542131717023,-1.3607220732752037,-2.2096208308679244,-0.7347933483569229,0.3470700237134652,0.2058456157881588,4003,-0.7347933483569229,,2001.5,2,False,False,,False,2,False
bb_lower_bounce,107,10,2.25,330,1.75,-2.0,-1.2671249535717206,-1.0926358648072074,-0.7296634906568985,0.6748437236657887,0.5071453069623871,8747,-0.7281659303848396,-1.4857059382592592,-1.6077163404909105,-0.6726693077850994,0.4596383941616868,0.4290807231983702,3927,-0.672373928471294,,1963.5,3,False,False,,False,3,False
bb_lower_bounce,108,10,2.75,240,1.0,-1.0,-1.008998370999055,-3.377669296949748,-0.9909951470988392,0.3453307947085163,0.3992134973994672,15766,-0.9909857796418702,-1.0715992981370472,-3.955237757306599,-0.933184619658028,0.2523943238336015,0.3584283903675538,7890,-0.9329168958517962,,3945.0,3,False,False,,False,3,False
bb_lower_bounce,109,40,2.5,360,3.75,-2.25,-1.239695593426887,-0.1718709846983767,-0.2792692548454829,0.9153247437902884,0.410612447309695,4033,-0.1927888929283727,-2.3823211386523964,-0.5354275332352764,-0.4007452122187528,0.6680437238889986,0.3292262198127156,2029,-0.3728915368426972,,1014.5,2,False,False,,False,2,False
bb_lower_bounce,110,20,2.25,90,3.5,-1.75,-1.350103417085045,-0.3262062808834434,-0.427306100813648,0.8318941649910429,0.3621127475876079,3938,-0.3517607823472477,-2.005161705904304,-1.08371648569472,-0.4926120373508175,0.4631145288839307,0.2624069478908188,1612,-0.4852300074535243,,806.0,2,False,False,,False,2,False
bb_lower_bounce,111,30,2.0,360,1.25,-2.0,-1.1927071316818154,-1.3170133744357386,-0.8060190241026578,0.5951986445252785,0.5674384799086284,9631,-0.8059120557769504,-1.4662505067440703,-1.2203237490622387,-0.6816672623836569,0.4722747693312113,0.4956719817767653,4390,-0.6816672623836569,,2195.0,3,False,False,,False,3,False
bb_lower_bounce,112,30,2.0,360,2.5,-1.75,-1.3648646637599493,-0.7588515580273427,-0.6168123161691378,0.7334415385251544,0.4120537649949414,6919,-0.6052382385409072,-1.759969473212518,-0.883942930431377,-0.5659424727266603,0.5781035709694925,0.334931096464949,3338,-0.5657665456454541,,1669.0,2,False,False,,False,2,False
