date,stock_code,buy_time,sell_time,buy_price,sell_price,profit_pct,win,sell_reason,current_close,current_volume,prev_close,daily_change_pct,avg_volume_5d,volume_ratio,daily_volatility,avg_volatility_5d,ma5,ma20,price_vs_ma5,price_vs_ma20,rsi,vs_20d_high_pct,vs_20d_low_pct,gap_up,gap_down,is_green,body_size_pct
20250909,034940,12:06,12:10,1318,1292,-2.0,False,stop_loss_2.0pct,1269.0,4149193.0,1198.0,5.926544240400668,3735769.0,1.1106663715020924,15.839243498817968,10.257111974155398,1189.4,1090.2,6.6924499747771895,16.400660429279025,71.29094412331406,-10.633802816901408,25.395256916996047,False,False,True,6.015037593984962
20250909,460930,09:45,10:08,32130,31487,-2.0,False,stop_loss_2.0pct,29150.0,8505618.0,29800.0,-2.1812080536912752,4831834.2,1.7603290278461954,14.751286449399656,10.412433533780007,28230.0,24727.5,3.258944385405597,17.884945910423617,82.91666666666667,-12.855007473841553,41.50485436893204,True,False,False,4.582651391162029
20250909,333430,09:45,13:37,8284,8118,-2.0,False,stop_loss_2.0pct,8030.0,26298882.0,6530.0,22.97090352220521,8621655.0,3.0503287361881215,21.29514321295143,9.639438701862252,6598.0,5812.0,21.703546529251287,38.16242257398486,83.14350797266515,-5.306603773584905,70.85106382978724,True,False,True,16.71511627906977
20250909,199430,10:39,13:27,13538,13267,-2.0,False,stop_loss_2.0pct,13820.0,3202587.0,12880.0,7.298136645962733,1433571.2,2.2339922844432145,7.88712011577424,5.8801461085976,13118.0,11159.5,5.35142552218326,23.840673865316546,79.64601769911505,-1.9858156028368796,53.55555555555556,False,False,True,5.98159509202454
20250909,073010,10:09,10:32,7776,7620,-2.0,False,stop_loss_2.0pct,6920.0,13844303.0,6840.0,1.1695906432748537,9902073.8,1.3981215732809422,25.072254335260112,13.987596490603778,6482.0,5370.0,6.757173711817341,28.86405959031657,82.183908045977,-16.222760290556902,53.43680709534369,True,False,False,1.0014306151645207
20250909,025550,11:21,11:53,4699,4605,-2.0,False,stop_loss_2.0pct,4355.0,24594007.0,3920.0,11.096938775510203,8131238.4,3.024632385640052,24.110218140068888,11.009078123443524,3849.0,3458.0,13.146271758898415,25.93984962406015,89.2988929889299,-12.374245472837023,35.45878693623639,False,False,True,10.11378002528445
20250909,466100,10:15,10:32,22620,22168,-2.0,False,stop_loss_2.0pct,25800.0,23495208.0,22050.0,17.006802721088434,8956089.6,2.623377952806546,16.86046511627907,8.718291674874482,21688.0,18960.0,18.959793434157138,36.075949367088604,90.49265341400172,0.0,61.85696361355082,False,False,True,15.695067264573993
20250909,466100,14:15,14:43,24610,24118,-2.0,False,stop_loss_2.0pct,25800.0,23495208.0,22050.0,17.006802721088434,8956089.6,2.623377952806546,16.86046511627907,8.718291674874482,21688.0,18960.0,18.959793434157138,36.075949367088604,90.49265341400172,0.0,61.85696361355082,False,False,True,15.695067264573993
20250909,200670,10:00,10:28,67680,66326,-2.0,False,stop_loss_2.0pct,65500.0,493449.0,63600.0,2.9874213836477987,482817.0,1.0220207656316989,7.480916030534352,8.536384127184473,59960.0,56745.0,9.23949299533022,15.428672129703058,85.45454545454545,-4.518950437317784,27.431906614785994,True,False,True,0.4601226993865031
20250910,049470,10:18,10:43,3925,3846,-2.0,False,stop_loss_2.0pct,3680.0,16856760.0,3180.0,15.723270440251572,7260093.0,2.321838026041815,22.82608695652174,13.523003235841841,3192.0,2797.0,15.288220551378446,31.56953879156239,69.85172981878088,-7.304785894206549,109.56719817767653,False,False,True,17.384370015948964
20250910,177350,13:03,13:28,1692,1658,-2.0,False,stop_loss_2.0pct,1606.0,17653656.0,1430.0,12.307692307692308,11328579.2,1.5583292210200552,26.774595267745955,18.196996967657174,1471.0,1101.7,9.177430319510536,45.77471180902241,85.95696489241223,-10.728182323513062,69.05263157894737,False,True,True,15.04297994269341
20250910,468530,12:27,14:07,29460,28871,-2.0,False,stop_loss_2.0pct,26350.0,6513458.0,25500.0,3.3333333333333335,5031689.2,1.2944873463170181,17.4573055028463,14.254026495900955,25830.0,19490.0,2.013162988772745,35.19753719856337,82.06806282722513,-12.892561983471074,85.56338028169014,False,False,True,2.729044834307992
20250910,075580,10:45,10:57,25970,26749,3.0,True,profit_3.0pct,26050.0,10596307.0,23050.0,13.015184381778742,6576206.2,1.6113100285693596,18.618042226487525,13.522198011177124,22160.0,16243.0,17.554151624548737,60.37677768885058,94.70061940812113,-4.927007299270073,110.2502017756255,False,False,True,14.757709251101323
20250910,075580,11:00,11:08,27110,26568,-2.0,False,stop_loss_2.0pct,26050.0,10596307.0,23050.0,13.015184381778742,6576206.2,1.6113100285693596,18.618042226487525,13.522198011177124,22160.0,16243.0,17.554151624548737,60.37677768885058,94.70061940812113,-4.927007299270073,110.2502017756255,False,False,True,14.757709251101323
20250910,053260,11:12,11:14,5231,5388,3.0,True,profit_3.0pct,4915.0,7014130.0,4435.0,10.822998872604284,2636192.0,2.6607052900547457,22.88911495422177,11.490845101073415,4277.0,4194.0,14.916997895721302,17.191225560324273,73.0,-10.31021897810219,28.49673202614379,False,False,True,11.073446327683616
20250910,053260,11:51,12:06,5164,5319,3.0,True,profit_3.0pct,4915.0,7014130.0,4435.0,10.822998872604284,2636192.0,2.6607052900547457,22.88911495422177,11.490845101073415,4277.0,4194.0,14.916997895721302,17.191225560324273,73.0,-10.31021897810219,28.49673202614379,False,False,True,11.073446327683616
20250910,053260,12:06,12:07,5248,5405,3.0,True,profit_3.0pct,4915.0,7014130.0,4435.0,10.822998872604284,2636192.0,2.6607052900547457,22.88911495422177,11.490845101073415,4277.0,4194.0,14.916997895721302,17.191225560324273,73.0,-10.31021897810219,28.49673202614379,False,False,True,11.073446327683616
20250910,053260,12:09,12:11,5420,5312,-2.0,False,stop_loss_2.0pct,4915.0,7014130.0,4435.0,10.822998872604284,2636192.0,2.6607052900547457,22.88911495422177,11.490845101073415,4277.0,4194.0,14.916997895721302,17.191225560324273,73.0,-10.31021897810219,28.49673202614379,False,False,True,11.073446327683616
20250910,356860,10:36,10:56,37840,37083,-2.0,False,stop_loss_2.0pct,38750.0,3495497.0,33200.0,16.716867469879517,1124161.6,3.1094257266926744,14.451612903225808,6.962993197503742,32310.0,29242.5,19.931909625502943,32.51261007095837,89.4578313253012,-1.1479591836734695,53.769841269841265,False,False,True,14.644970414201183
20250910,391710,10:18,10:46,3048,2987,-2.0,False,stop_loss_2.0pct,2935.0,25248878.0,2710.0,8.302583025830259,15880767.0,1.589902931010826,19.591141396933562,11.838688654349232,2631.0,2055.5,11.554541999239833,42.78764290926782,81.50537634408602,-10.10719754977029,105.82047685834502,False,False,True,8.302583025830259
20250910,054540,09:39,09:50,15073,14772,-2.0,False,stop_loss_2.0pct,15930.0,12048117.0,12260.0,29.9347471451876,8137961.2,1.480483465563832,25.48650345260515,11.96445923840202,12848.0,8382.5,23.988169364881692,90.0387712496272,93.70146678170836,0.0,181.4487632508834,False,False,True,29.092382495948137
20250910,054540,10:12,10:17,15052,14751,-2.0,False,stop_loss_2.0pct,15930.0,12048117.0,12260.0,29.9347471451876,8137961.2,1.480483465563832,25.48650345260515,11.96445923840202,12848.0,8382.5,23.988169364881692,90.0387712496272,93.70146678170836,0.0,181.4487632508834,False,False,True,29.092382495948137
20250910,073010,13:36,15:00,7420,7430,0.13,True,profit_0.1pct,7400.0,7826972.0,6920.0,6.9364161849710975,11191103.0,0.6993923655246493,12.702702702702704,15.421125961033619,6878.0,5467.0,7.589415527769701,35.357600146332544,84.08215661103979,-10.411622276029057,64.07982261640798,False,False,True,6.321839080459771
20250910,014940,11:33,12:04,12416,12168,-2.0,False,stop_loss_2.0pct,12300.0,10477873.0,11730.0,4.859335038363171,10694164.6,0.9797748016708103,12.845528455284553,13.655828202916501,10520.0,7873.0,16.920152091254753,56.23015368982599,94.4527736131934,-5.238828967642527,98.38709677419355,False,False,True,4.591836734693878
20250911,382900,10:21,10:33,28530,27959,-2.0,False,stop_loss_2.0pct,29600.0,2875844.0,24800.0,19.35483870967742,772630.8,3.722145169465157,13.513513513513514,7.249512084561713,25870.0,22139.5,14.418245071511404,33.697689649721084,80.9648662821185,-1.3333333333333335,74.11764705882354,True,False,True,11.69811320754717
20250911,099410,09:45,10:17,7086,6944,-2.0,False,stop_loss_2.0pct,6720.0,8742161.0,6180.0,8.737864077669903,7697285.6,1.1357459569903448,13.392857142857142,11.589320136931429,5692.0,4348.5,18.060435699226986,54.53604691272853,93.68131868131869,-8.446866485013624,105.50458715596329,True,False,True,3.3846153846153846
20250911,099410,10:27,11:05,7022,6882,-2.0,False,stop_loss_2.0pct,6720.0,8742161.0,6180.0,8.737864077669903,7697285.6,1.1357459569903448,13.392857142857142,11.589320136931429,5692.0,4348.5,18.060435699226986,54.53604691272853,93.68131868131869,-8.446866485013624,105.50458715596329,True,False,True,3.3846153846153846
20250911,204620,10:03,10:04,5754,5927,3.0,True,profit_3.0pct,5830.0,15608523.0,5160.0,12.984496124031008,4722533.4,3.305116486841575,10.120068610634648,6.05289408810971,5295.0,4853.25,10.103871576959396,20.125688971307888,79.26829268292683,-2.1812080536912752,37.33804475853945,True,False,True,6.0
20250911,204620,10:06,10:14,5800,5684,-2.0,False,stop_loss_2.0pct,5830.0,15608523.0,5160.0,12.984496124031008,4722533.4,3.305116486841575,10.120068610634648,6.05289408810971,5295.0,4853.25,10.103871576959396,20.125688971307888,79.26829268292683,-2.1812080536912752,37.33804475853945,True,False,True,6.0
20250911,463020,13:39,15:00,27710,27550,-0.58,False,stop_loss_0.6pct,27400.0,3038207.0,25600.0,7.03125,1293347.2,2.34910393744232,14.416058394160583,10.307178146197003,25020.0,23272.5,9.512390087929656,17.735524760983996,70.76923076923077,-6.484641638225256,29.550827423167846,False,False,True,7.03125
20250911,100090,10:48,11:01,24620,25359,3.0,True,profit_3.0pct,29100.0,21045561.0,23850.0,22.0125786163522,9455221.2,2.225813712322246,22.68041237113402,12.878608624724915,25570.0,21611.0,13.805240516229958,34.65364860487715,72.82608695652173,-2.348993288590604,75.6185878092939,False,False,True,21.75732217573222
20250911,100090,11:03,11:13,25090,25843,3.0,True,profit_3.0pct,29100.0,21045561.0,23850.0,22.0125786163522,9455221.2,2.225813712322246,22.68041237113402,12.878608624724915,25570.0,21611.0,13.805240516229958,34.65364860487715,72.82608695652173,-2.348993288590604,75.6185878092939,False,False,True,21.75732217573222
20250911,100090,12:00,12:42,25490,26255,3.0,True,profit_3.0pct,29100.0,21045561.0,23850.0,22.0125786163522,9455221.2,2.225813712322246,22.68041237113402,12.878608624724915,25570.0,21611.0,13.805240516229958,34.65364860487715,72.82608695652173,-2.348993288590604,75.6185878092939,False,False,True,21.75732217573222
20250911,099440,09:42,11:34,4725,4630,-2.0,False,stop_loss_2.0pct,4625.0,14247052.0,4400.0,5.113636363636364,8839576.2,1.61173473452268,10.054054054054054,8.188545393373008,4333.0,3743.75,6.738979921532426,23.53923205342237,89.36170212765957,-4.3433298862461225,46.82539682539682,False,False,True,5.113636363636364
20250911,064820,09:48,09:58,13768,14181,3.0,True,profit_3.0pct,14810.0,11783992.0,12300.0,20.40650406504065,5571961.0,2.114873381202776,19.9864956110736,14.778048820468006,11790.0,9394.0,25.614927905004244,57.65382158824782,90.63583815028902,-5.003207184092367,100.94979647218454,True,False,True,16.614173228346456
20250911,064820,10:00,10:12,14058,14480,3.0,True,profit_3.0pct,14810.0,11783992.0,12300.0,20.40650406504065,5571961.0,2.114873381202776,19.9864956110736,14.778048820468006,11790.0,9394.0,25.614927905004244,57.65382158824782,90.63583815028902,-5.003207184092367,100.94979647218454,True,False,True,16.614173228346456
20250911,064820,10:12,10:28,14408,14120,-2.0,False,stop_loss_2.0pct,14810.0,11783992.0,12300.0,20.40650406504065,5571961.0,2.114873381202776,19.9864956110736,14.778048820468006,11790.0,9394.0,25.614927905004244,57.65382158824782,90.63583815028902,-5.003207184092367,100.94979647218454,True,False,True,16.614173228346456
20250911,064820,11:12,12:02,14528,14237,-2.0,False,stop_loss_2.0pct,14810.0,11783992.0,12300.0,20.40650406504065,5571961.0,2.114873381202776,19.9864956110736,14.778048820468006,11790.0,9394.0,25.614927905004244,57.65382158824782,90.63583815028902,-5.003207184092367,100.94979647218454,True,False,True,16.614173228346456
20250911,327260,10:36,11:15,11602,11950,3.0,True,profit_3.0pct,11930.0,1280728.0,10600.0,12.547169811320755,1004966.6,1.2743985720520463,16.932103939647945,17.0720358402209,9594.0,7332.0,24.348551177819473,62.7114020731042,96.78972712680577,-5.467511885895404,100.50420168067227,True,False,True,7.866184448462929
20250911,092870,14:21,15:00,12782,12760,-0.17,False,stop_loss_0.2pct,12800.0,901504.0,11720.0,9.215017064846416,814223.2,1.1071951769490234,12.890625,7.985505510582529,11548.0,10222.5,10.84170419120194,25.2139887503057,96.38888888888889,-4.191616766467066,36.898395721925134,True,False,True,5.263157894736842
20250911,085310,09:57,10:05,1572,1619,3.0,True,profit_3.0pct,1531.0,28340433.0,1455.0,5.223367697594502,29520465.4,0.96002663291345,9.340300457217506,10.91306240122751,1414.2,1211.6,8.259086409277327,26.36183558930341,81.40643623361144,-6.073619631901841,64.4468313641246,True,False,True,2.0666666666666664
20250911,085310,10:06,10:16,1607,1575,-2.0,False,stop_loss_2.0pct,1531.0,28340433.0,1455.0,5.223367697594502,29520465.4,0.96002663291345,9.340300457217506,10.91306240122751,1414.2,1211.6,8.259086409277327,26.36183558930341,81.40643623361144,-6.073619631901841,64.4468313641246,True,False,True,2.0666666666666664
20250911,413630,11:03,11:10,3325,3258,-2.0,False,stop_loss_2.0pct,3270.0,39035377.0,2660.0,22.932330827067666,22191781.0,1.759001542057395,23.547400611620795,15.429942396635795,2558.0,1899.95,27.834245504300238,72.10979236295691,90.92636579572446,-4.8034934497816595,122.90388548057261,True,False,True,19.78021978021978
20250911,413630,11:15,11:46,3281,3379,3.0,True,profit_3.0pct,3270.0,39035377.0,2660.0,22.932330827067666,22191781.0,1.759001542057395,23.547400611620795,15.429942396635795,2558.0,1899.95,27.834245504300238,72.10979236295691,90.92636579572446,-4.8034934497816595,122.90388548057261,True,False,True,19.78021978021978
20250911,391710,11:15,11:34,3041,2980,-2.0,False,stop_loss_2.0pct,2975.0,6271082.0,2935.0,1.362862010221465,16861465.2,0.3719179754319334,7.226890756302522,12.511339532882465,2786.0,2124.7,6.78391959798995,40.01976749658777,81.68654173764907,-8.88208269525268,108.62552594670407,False,False,True,1.362862010221465
20250912,381620,10:09,10:29,12436,12187,-2.0,False,stop_loss_2.0pct,12160.0,6431615.0,10150.0,19.80295566502463,2124873.0,3.026823250142479,15.131578947368421,6.989923165671149,10590.0,8402.5,14.825306893295561,44.71883368045225,90.93851132686085,-5.663304887509697,87.07692307692308,True,False,True,8.088888888888889
20250912,044480,09:54,10:11,613,631,3.0,True,profit_3.0pct,548.0,57799599.0,530.0,3.3962264150943398,22759372.8,2.5395954232974294,22.62773722627737,14.095892654655994,459.2,417.5,19.33797909407666,31.257485029940117,67.3960612691466,-16.207951070336392,54.3661971830986,True,False,False,4.861111111111112
20250912,044480,10:12,11:10,635,622,-2.0,False,stop_loss_2.0pct,548.0,57799599.0,530.0,3.3962264150943398,22759372.8,2.5395954232974294,22.62773722627737,14.095892654655994,459.2,417.5,19.33797909407666,31.257485029940117,67.3960612691466,-16.207951070336392,54.3661971830986,True,False,False,4.861111111111112
20250912,319400,09:45,09:54,9880,9682,-2.0,False,stop_loss_2.0pct,9060.0,32046612.0,8320.0,8.89423076923077,11794331.2,2.717119899091862,18.984547461368653,10.149432496128057,8142.0,5929.25,11.274871039056743,52.80178774718556,91.97916666666667,-9.850746268656717,110.20881670533642,False,False,True,8.24372759856631
20250912,459510,09:45,09:51,21740,21305,-2.0,False,stop_loss_2.0pct,25250.0,6280581.0,19680.0,28.302845528455283,1777630.0,3.5331205031418236,21.18811881188119,8.163132777269047,20326.0,16984.0,24.225130374889304,48.66933584550165,86.31303208906353,-0.5905511811023622,96.49805447470817,True,False,True,22.871046228710462
20250912,459510,10:06,10:21,21960,21521,-2.0,False,stop_loss_2.0pct,25250.0,6280581.0,19680.0,28.302845528455283,1777630.0,3.5331205031418236,21.18811881188119,8.163132777269047,20326.0,16984.0,24.225130374889304,48.66933584550165,86.31303208906353,-0.5905511811023622,96.49805447470817,True,False,True,22.871046228710462
20250912,351330,10:42,11:56,9078,9350,3.0,True,profit_3.0pct,8970.0,1553221.0,8510.0,5.405405405405405,1236339.2,1.2563065217053702,10.033444816053512,7.277913039368615,8772.0,7571.0,2.2571819425444595,18.478404437987056,73.10513447432763,-4.574468085106383,39.06976744186046,False,False,True,5.1582649472450175
20250912,950160,10:03,10:57,48480,49934,3.0,True,profit_3.0pct,49650.0,2107251.0,45200.0,9.845132743362832,859453.8,2.4518490697231194,11.782477341389729,7.7248941332959635,45180.0,39607.5,9.893758300132802,25.355046392728646,78.66666666666667,-3.404669260700389,38.687150837988824,True,False,True,7.235421166306695
20250912,215600,11:18,12:23,3655,3582,-2.0,False,stop_loss_2.0pct,3510.0,15925583.0,3170.0,10.725552050473187,4401156.2,3.618499838746918,17.236467236467238,6.942004424927011,3200.0,2987.25,9.6875,17.499372332412754,74.65277777777777,-6.149732620320856,30.726256983240223,False,False,True,10.725552050473187
20250912,064260,10:33,11:16,9558,9845,3.0,True,profit_3.0pct,9200.0,31834214.0,9040.0,1.7699115044247788,15778652.4,2.017549610256957,8.58695652173913,6.634533344356511,8862.0,8194.5,3.8140374633265623,12.270425285252303,65.91639871382637,-6.788247213779129,29.577464788732392,False,False,True,0.2178649237472767
20250912,456160,11:12,12:35,176300,172774,-2.0,False,stop_loss_2.0pct,171300.0,789730.0,165900.0,3.25497287522604,495152.2,1.5949237426391318,13.952130764740222,10.495488065904118,155480.0,142540.0,10.174942114741446,20.176792479304055,65.29850746268656,-6.64850136239782,84.78964401294499,False,False,True,4.5149481391092126
20250912,332570,10:15,10:26,6096,6279,3.0,True,profit_3.0pct,6050.0,24132660.0,5410.0,11.829944547134936,12284166.2,1.9645338240376462,14.545454545454545,10.349629582290515,5528.0,4666.5,9.442836468885673,29.64748741026465,74.20289855072464,-5.172413793103448,61.98125836680054,True,False,True,9.601449275362318
20250912,332570,10:30,13:17,6198,6074,-2.0,False,stop_loss_2.0pct,6050.0,24132660.0,5410.0,11.829944547134936,12284166.2,1.9645338240376462,14.545454545454545,10.349629582290515,5528.0,4666.5,9.442836468885673,29.64748741026465,74.20289855072464,-5.172413793103448,61.98125836680054,True,False,True,9.601449275362318
20250912,099440,10:03,10:24,4862,4765,-2.0,False,stop_loss_2.0pct,4560.0,12047162.0,4625.0,-1.4054054054054055,10311467.8,1.168326588771387,11.62280701754386,8.909096771819122,4447.0,3802.5,2.541038902630987,19.92110453648915,84.61538461538461,-10.059171597633137,44.761904761904766,False,False,False,2.771855010660981
20250912,177350,11:54,12:22,1784,1748,-2.0,False,stop_loss_2.0pct,1587.0,17647607.0,1497.0,6.012024048096192,9127623.8,1.933428391297196,26.40201638311279,16.833623630996822,1525.2,1157.3,4.05192761605035,37.129525619977535,78.40593141797962,-15.179048637092462,67.05263157894737,False,False,True,6.012024048096192
20250912,215100,14:09,14:19,6696,6562,-2.0,False,stop_loss_2.0pct,6410.0,31078560.0,5560.0,15.287769784172662,11149674.0,2.7873962951741906,20.74882995319813,10.292071860361167,5438.0,4984.75,17.8742184626701,28.592206228998446,85.57213930348259,-6.559766763848396,42.12860310421286,False,False,True,14.464285714285715
20250912,156100,11:03,15:00,9794,9850,0.57,True,profit_0.6pct,,,,,,,,,,,,,,,,,,,
20250912,290650,12:12,12:43,52320,53890,3.0,True,profit_3.0pct,59300.0,4669679.0,49400.0,20.040485829959515,3385100.6,1.3794801253469395,23.861720067453625,14.49791771776388,51750.0,36502.5,14.589371980676328,62.454626395452365,88.79781420765028,-4.662379421221865,103.78006872852235,False,True,True,23.284823284823286
20250912,463020,13:09,13:37,29230,28645,-2.0,False,stop_loss_2.0pct,28050.0,2210125.0,27400.0,2.3722627737226274,1716395.8,1.2876546307093037,11.942959001782532,11.884959135742701,26190.0,23530.0,7.101947308132875,19.20951976200595,72.46376811594203,-6.655574043261231,32.62411347517731,False,False,True,1.4466546112115732
20250912,463020,13:51,14:34,28830,28253,-2.0,False,stop_loss_2.0pct,28050.0,2210125.0,27400.0,2.3722627737226274,1716395.8,1.2876546307093037,11.942959001782532,11.884959135742701,26190.0,23530.0,7.101947308132875,19.20951976200595,72.46376811594203,-6.655574043261231,32.62411347517731,False,False,True,1.4466546112115732
20250915,450140,09:30,15:00,7532,7690,2.1,True,profit_2.1pct,,,,,,,,,,,,,,,,,,,
20250915,381620,09:45,09:55,14766,15209,3.0,True,profit_3.0pct,12160.0,6431615.0,10150.0,19.80295566502463,2124873.0,3.026823250142479,15.131578947368421,6.989923165671149,10590.0,8402.5,14.825306893295561,44.71883368045225,90.93851132686085,-5.663304887509697,87.07692307692308,True,False,True,8.088888888888889
20250915,381620,09:57,11:46,15108,14806,-2.0,False,stop_loss_2.0pct,12160.0,6431615.0,10150.0,19.80295566502463,2124873.0,3.026823250142479,15.131578947368421,6.989923165671149,10590.0,8402.5,14.825306893295561,44.71883368045225,90.93851132686085,-5.663304887509697,87.07692307692308,True,False,True,8.088888888888889
20250915,469750,14:00,14:01,1621,1670,3.0,True,profit_3.0pct,,,,,,,,,,,,,,,,,,,
20250915,005690,10:12,10:17,12482,12856,3.0,True,profit_3.0pct,,,,,,,,,,,,,,,,,,,
20250915,005690,14:06,15:00,14196,14350,1.08,True,profit_1.1pct,,,,,,,,,,,,,,,,,,,
20250915,034730,10:00,11:13,237350,232603,-2.0,False,stop_loss_2.0pct,222500.0,191358.0,220500.0,0.9070294784580499,239680.8,0.798386854516507,3.146067415730337,3.3698030601025843,219900.0,200630.0,1.182355616189177,10.900662911827743,83.43313373253493,-2.197802197802198,25.77727529677784,False,False,True,0.9070294784580499
20250915,007660,11:21,13:01,77420,75872,-2.0,False,stop_loss_2.0pct,,,,,,,,,,,,,,,,,,,
20250915,018000,09:42,11:20,1271,1246,-2.0,False,stop_loss_2.0pct,,,,,,,,,,,,,,,,,,,
20250915,001290,09:57,10:00,865,848,-2.0,False,stop_loss_2.0pct,,,,,,,,,,,,,,,,,,,
20250915,001290,10:21,10:36,865,848,-2.0,False,stop_loss_2.0pct,,,,,,,,,,,,,,,,,,,
20250915,085310,13:30,13:36,1553,1522,-2.0,False,stop_loss_2.0pct,1515.0,6469681.0,1531.0,-1.0450685826257349,29675349.6,0.21801532542012578,6.336633663366337,10.534235287746927,1457.2,1234.15,3.9665111172110863,22.756553093222045,79.78848413631022,-7.05521472392638,62.72824919441461,True,False,False,3.318442884492661
20250915,391710,09:45,10:00,3169,3264,3.0,True,profit_3.0pct,2905.0,2028644.0,2975.0,-2.3529411764705883,9089942.8,0.22317456167050906,6.712564543889846,8.892020380591731,2843.0,2189.0,2.180794934927893,32.7089995431704,74.64503042596348,-11.0260336906585,103.71669004207573,False,False,False,2.3529411764705883
20250915,391710,10:03,10:07,3358,3291,-2.0,False,stop_loss_2.0pct,2905.0,2028644.0,2975.0,-2.3529411764705883,9089942.8,0.22317456167050906,6.712564543889846,8.892020380591731,2843.0,2189.0,2.180794934927893,32.7089995431704,74.64503042596348,-11.0260336906585,103.71669004207573,False,False,False,2.3529411764705883
20250915,391710,10:30,10:39,3234,3169,-2.0,False,stop_loss_2.0pct,2905.0,2028644.0,2975.0,-2.3529411764705883,9089942.8,0.22317456167050906,6.712564543889846,8.892020380591731,2843.0,2189.0,2.180794934927893,32.7089995431704,74.64503042596348,-11.0260336906585,103.71669004207573,False,False,False,2.3529411764705883
20250915,090710,09:45,10:15,3363,3464,3.0,True,profit_3.0pct,3020.0,19264247.0,2955.0,2.199661590524535,18127988.4,1.0626797951834523,7.28476821192053,6.611387274078181,2866.0,2625.25,5.373342637822749,15.036663174935722,70.09345794392523,-3.6682615629984054,29.059829059829063,False,False,True,1.6835016835016834
20250915,090710,10:15,11:13,3443,3546,3.0,True,profit_3.0pct,3020.0,19264247.0,2955.0,2.199661590524535,18127988.4,1.0626797951834523,7.28476821192053,6.611387274078181,2866.0,2625.25,5.373342637822749,15.036663174935722,70.09345794392523,-3.6682615629984054,29.059829059829063,False,False,True,1.6835016835016834
